Date,AAPL,IBM,MCD,KO,PEP,JNJ,ORCL,PFE,WMT
2012-09-25,24.055,195.965576,92.860001,37.68,70.349998,69.32,31.299999,23.567362,74.260002
2012-09-26,23.75643,195.028687,93.199997,37.759998,70.419998,69.0,30.73,23.557875,74.190002
2012-09-27,24.332857,196.854691,93.269997,38.310001,70.639999,69.010002,31.219999,23.681213,73.980003
2012-09-28,23.825001,198.326965,91.75,37.93,70.769997,68.910004,31.459999,23.576851,73.800003
2012-10-01,23.549643,201.214142,91.989998,38.380001,70.650002,69.129997,31.67,23.757116,74.050003
2012-10-02,23.618214,200.611862,90.93,38.34,70.620003,68.959999,31.65,23.833017,73.75
2012-10-03,23.980356,201.252396,90.349998,38.240002,70.699997,69.0,31.82,24.02277,74.199997
2012-10-04,23.814285,201.137665,91.029999,38.330002,70.870003,69.269997,31.9,24.051233,74.720001
2012-10-05,23.306786,201.328873,91.0,38.580002,71.099998,69.650002,31.389999,24.212524,75.129997
2012-10-08,22.791786,200.592728,91.540001,38.580002,71.190002,69.440002,31.18,24.098673,75.25
2012-10-09,22.708929,198.843216,92.110001,38.560001,71.110001,68.410004,30.65,24.013283,74.139999
2012-10-10,22.889643,196.768646,92.400002,38.09,70.290001,68.220001,30.58,23.870968,75.419998
2012-10-11,22.432142,196.711288,92.360001,38.110001,69.82,67.970001,30.719999,23.833017,75.010002
2012-10-12,22.489643,198.661575,92.510002,38.23,70.050003,67.970001,31.0,23.833017,75.809998
2012-10-15,22.67,199.741867,93.5,38.130001,70.339996,68.599998,31.299999,24.259962,77.150002
2012-10-16,23.206785,201.72084,94.089996,37.900002,70.300003,69.550003,31.870001,24.478178,76.910004
2012-10-17,23.021786,191.806885,93.68,37.740002,70.099998,71.0,31.23,24.516129,77.029999
2012-10-18,22.594286,186.38623,92.860001,37.84,70.760002,72.519997,31.120001,24.705881,76.559998
2012-10-19,21.780001,184.856598,88.720001,37.400002,69.879997,71.860001,30.48,24.440228,75.620003
2012-10-22,22.643929,185.850861,88.449997,37.23,69.599998,71.779999,30.799999,24.288425,75.650002
2012-10-23,21.905714,182.839386,87.959999,36.610001,68.519997,70.889999,30.59,23.899431,74.760002
2012-10-24,22.029642,182.332703,87.279999,36.880001,68.400002,70.739998,30.6,24.013283,74.82
2012-10-25,21.769285,183.173996,87.330002,37.09,68.889999,71.139999,30.860001,24.297913,75.32
2012-10-26,21.571428,184.770554,86.709999,37.040001,68.980003,70.900002,30.99,24.127134,75.110001
2012-10-31,21.261429,185.975143,86.800003,37.18,69.239998,70.82,31.08,23.595825,75.019997
2012-11-01,21.305,188.479919,86.800003,37.330002,69.440002,71.5,31.48,23.292219,73.449997
2012-11-02,20.6,184.923523,86.860001,37.080002,69.050003,70.900002,31.209999,23.292219,72.769997
2012-11-05,20.879286,185.602295,87.459999,36.77,69.0,70.790001,31.25,23.320683,73.139999
2012-11-06,20.816071,186.491394,87.970001,37.419998,69.349998,71.010002,31.629999,23.444023,73.760002
2012-11-07,19.928572,182.753342,86.860001,36.720001,68.989998,70.339996,30.790001,22.931688,73.110001
2012-11-08,19.205357,181.73996,85.129997,36.360001,68.790001,69.650002,30.42,22.922201,72.480003
2012-11-09,19.537857,181.300186,84.739998,36.290001,68.849998,69.870003,30.35,22.931688,72.309998
2012-11-12,19.386786,180.927338,84.879997,36.080002,68.610001,69.68,30.299999,22.874763,72.480003
2012-11-13,19.389286,180.038239,84.639999,36.16,68.580002,69.510002,30.02,22.817837,71.809998
2012-11-14,19.174286,177.351822,84.620003,36.009998,68.169998,69.269997,29.58,22.590134,71.309998
2012-11-15,18.772142,177.676865,84.050003,36.43,68.190002,69.07,29.950001,22.447819,68.720001
2012-11-16,18.845715,178.718933,84.120003,36.560001,68.309998,69.190002,30.0,22.637571,68.029999
2012-11-19,20.204643,181.978973,85.040001,37.240002,68.779999,69.25,30.139999,22.903227,69.019997
2012-11-20,20.032499,180.879547,85.68,37.25,68.910004,69.669998,30.200001,23.036053,69.0
2012-11-21,20.060715,181.9216,86.010002,37.389999,69.309998,69.589996,30.4,23.102467,68.889999
2012-11-23,20.410713,184.980881,87.050003,37.93,70.190002,69.559998,30.92,23.273245,70.199997
2012-11-26,21.054644,184.397705,86.239998,37.360001,70.0,69.089996,30.959999,23.235294,69.910004
2012-11-27,20.885,182.820267,85.919998,37.419998,70.110001,68.809998,31.219999,23.007589,69.5
2012-11-28,20.819286,183.537292,86.519997,37.560001,70.349998,69.290001,31.799999,23.406073,70.559998
2012-11-29,21.048571,183.107071,86.489998,37.970001,70.309998,69.220001,31.84,23.576851,70.830002
2012-11-30,20.902857,181.711288,87.040001,37.919998,70.209999,69.730003,32.18,23.73814,72.019997
2012-12-03,20.935356,181.147232,87.059998,37.380001,69.870003,69.650002,32.310001,23.804554,71.339996
2012-12-04,20.566071,181.032501,87.199997,37.150002,69.860001,69.860001,32.380001,23.880455,72.120003
2012-12-05,19.2425,180.353729,86.970001,37.310001,69.709999,69.970001,32.0,24.326376,71.650002
2012-12-06,19.544287,181.357559,88.089996,37.380001,70.019997,70.050003,32.029999,24.297913,71.589996
2012-12-07,19.044643,183.508606,88.480003,37.709999,70.260002,70.449997,31.92,24.250475,72.290001
2012-12-10,18.922144,184.149139,89.410004,37.639999,70.209999,70.599998,32.07,24.108158,72.150002
2012-12-11,19.335358,185.659653,89.620003,37.860001,70.419998,71.099998,32.34,24.326376,70.889999
2012-12-12,19.25,184.46463,89.309998,37.639999,70.239998,70.959999,31.940001,24.203035,68.940002
2012-12-13,18.9175,183.546844,89.169998,37.599998,70.209999,70.75,31.610001,24.032257,69.040001
2012-12-14,18.206785,183.326965,88.879997,37.66,70.160004,70.690002,31.959999,23.889942,68.75
2012-12-17,18.529642,185.105164,89.910004,37.5,70.370003,70.940002,32.32,24.06072,69.199997
2012-12-18,19.067858,187.084137,90.519997,37.279999,70.529999,70.949997,32.880001,24.326376,69.5
2012-12-19,18.796785,186.500961,89.709999,36.779999,69.879997,70.629997,34.09,24.051233,68.519997
2012-12-20,18.633215,186.20459,90.040001,37.049999,70.110001,70.75,33.939999,24.127134,69.0
2012-12-21,18.547501,184.913956,90.18,36.889999,69.629997,70.269997,33.759998,23.795067,68.650002
2012-12-24,18.577499,183.938812,89.290001,36.73,69.43,70.019997,33.610001,23.795067,68.57
2012-12-26,18.321428,183.508606,88.739998,36.419998,68.839996,70.169998,33.610001,23.946869,67.989998
2012-12-27,18.395,184.235184,88.720001,36.419998,68.669998,70.089996,33.27,23.851992,68.190002
2012-12-28,18.199642,181.481842,87.580002,35.970001,68.019997,69.480003,33.02,23.614801,67.610001
2012-12-31,19.006071,183.12619,88.209999,36.25,68.43,70.099998,33.32,23.795067,68.230003
2013-01-02,19.608213,187.715103,90.120003,37.599998,69.330002,70.839996,34.689999,24.582542,69.239998
2013-01-03,19.360714,186.682602,90.629997,37.599998,69.360001,70.739998,34.310001,24.525618,68.800003
2013-01-04,18.821428,185.458893,89.849998,37.66,69.459999,71.550003,34.610001,24.62998,69.059998
2013-01-07,18.710714,184.646271,90.910004,37.299999,69.449997,71.400002,34.43,24.648956,68.400002
2013-01-08,18.76107,184.388138,90.940002,37.040001,69.660004,71.410004,34.439999,24.686907,68.589996
2013-01-09,18.467857,183.862335,90.809998,37.029999,70.010002,71.730003,34.459999,25.113852,68.57
2013-01-10,18.696787,184.397705,91.400002,36.959999,70.809998,72.190002,34.91,25.388994,68.360001
2013-01-11,18.582144,185.898666,91.730003,36.91,70.879997,72.349998,34.860001,25.161289,68.629997
2013-01-14,17.919643,184.149139,91.529999,36.990002,71.290001,72.559998,34.959999,25.37002,68.300003
2013-01-15,17.354286,184.034424,91.510002,37.32,71.599998,72.370003,34.700001,25.256166,68.980003
2013-01-16,18.074642,184.120453,91.099998,37.32,71.480003,72.580002,34.639999,25.246679,69.209999
2013-01-17,17.952856,185.13385,91.760002,37.509998,72.43,72.900002,34.619999,25.455408,68.849998
2013-01-18,17.857143,185.917786,92.260002,37.700001,72.480003,73.230003,35.110001,25.180265,69.199997
2013-01-22,18.0275,187.456985,92.949997,37.130001,72.199997,72.690002,34.93,25.313093,69.580002
2013-01-23,18.3575,195.71701,93.480003,37.130001,71.809998,72.849998,34.689999,25.28463,69.489998
2013-01-24,16.089287,195.430206,93.309998,37.110001,72.230003,73.099998,34.939999,25.474382,69.790001
2013-01-25,15.71,195.956024,93.720001,37.049999,72.489998,73.919998,35.380001,25.616697,69.0
2013-01-28,16.065357,195.917786,94.360001,37.009998,72.610001,73.620003,35.540001,25.464895,69.349998
2013-01-29,16.366785,194.933075,94.919998,37.419998,72.940002,74.410004,35.779999,26.280834,69.889999
2013-01-30,16.315357,194.569794,94.669998,37.5,73.209999,74.089996,35.380001,26.100569,69.75
2013-01-31,16.2675,194.139572,95.290001,37.240002,72.849998,73.919998,35.509998,25.882353,69.949997
2013-02-01,16.200714,196.156784,95.949997,37.540001,72.669998,74.18,36.209999,26.21442,70.489998
2013-02-04,15.797143,194.827911,94.599998,37.349998,72.449997,74.110001,35.130001,25.777988,69.629997
2013-02-05,16.351429,193.871887,94.910004,38.139999,73.150002,74.660004,35.48,26.100569,70.769997
2013-02-06,16.333929,192.179733,95.07,38.310001,72.769997,75.389999,35.099998,25.920303,71.309998
2013-02-07,16.722143,190.956024,94.629997,38.91,72.809998,75.059998,34.560001,25.578749,71.230003
2013-02-08,16.963572,192.810699,94.870003,38.77,72.599998,75.480003,34.900002,25.502846,71.480003
2013-02-11,17.140356,191.357559,95.169998,38.610001,72.360001,75.410004,34.959999,25.749525,71.400002
2013-02-12,16.710714,191.242828,95.099998,37.560001,72.169998,75.800003,35.110001,25.60721,71.400002
2013-02-13,16.678928,191.290634,94.0,37.209999,71.5,75.660004,34.990002,25.616697,71.389999
2013-02-14,16.663929,190.86998,93.559998,36.84,72.279999,75.809998,34.900002,25.673624,70.82
2013-02-15,16.434286,192.141495,93.900002,37.419998,73.68,76.160004,34.810001,25.891842,69.300003
2013-02-19,16.428213,191.510513,93.849998,37.669998,75.5,76.959999,35.400002,26.290323,68.760002
2013-02-20,16.030357,190.544937,93.910004,37.73,75.419998,76.650002,35.009998,26.157495,69.209999
2013-02-21,15.930714,189.608032,94.139999,37.709999,75.360001,76.870003,34.279999,26.005693,70.260002
2013-02-22,16.100357,192.246658,95.25,38.52,75.57,76.25,34.75,25.97723,70.400002
2013-02-25,15.814286,188.824097,96.139999,37.720001,75.190002,75.57,34.279999,25.464895,70.440002
2013-02-26,16.034643,190.382416,96.220001,38.110001,75.620003,75.75,34.32,25.645161,71.110001
2013-02-27,15.8775,193.432129,95.730003,38.450001,75.480003,76.32,34.68,26.005693,71.660004
2013-02-28,15.764286,191.998093,95.900002,38.720001,75.769997,76.110001,34.240002,25.967743,70.779999
2013-03-01,15.373929,193.986618,95.68,38.700001,75.93,76.699997,34.630001,25.986717,71.739998
2013-03-04,15.001786,196.166351,95.07,38.82,76.599998,77.199997,35.049999,26.271347,73.260002
2013-03-05,15.397857,197.447418,95.809998,38.68,76.900002,77.660004,35.459999,26.63188,73.720001
2013-03-06,15.202143,199.216064,96.809998,39.02,76.800003,77.389999,35.860001,26.679317,73.379997
2013-03-07,15.377857,200.210327,97.089996,39.119999,77.139999,77.75,35.939999,26.821632,73.32
2013-03-08,15.418571,201.128113,98.709999,39.220001,77.199997,78.190002,35.709999,26.745731,73.029999
2013-03-11,15.638214,200.841293,98.889999,39.310001,76.849998,78.440002,35.880001,26.802656,72.980003
2013-03-12,15.301071,201.290634,98.760002,38.959999,76.889999,78.559998,35.43,26.508539,73.599998
2013-03-13,15.298214,202.734222,99.379997,38.59,76.949997,78.550003,35.580002,26.58444,73.650002
2013-03-14,15.446429,206.309753,99.309998,39.02,77.190002,79.099998,36.299999,26.669828,73.220001
2013-03-15,15.845,205.468445,99.669998,38.830002,77.040001,79.190002,36.34,26.58444,72.5
2013-03-18,16.275715,203.833649,98.57,38.759998,76.68,78.809998,36.040001,26.603416,72.25
2013-03-19,16.231787,204.053543,98.400002,39.330002,76.669998,78.860001,35.689999,26.555977,72.449997
2013-03-20,16.145714,205.602295,98.769997,39.869999,76.32,79.449997,35.77,26.840607,72.989998
2013-03-21,16.168928,202.92543,98.529999,40.07,76.150002,79.010002,32.299999,26.669828,73.129997
2013-03-22,16.496786,202.753342,99.269997,40.040001,78.639999,79.739998,31.98,26.925997,74.279999
2013-03-25,16.556429,201.472275,98.239998,40.119999,77.830002,79.68,31.25,26.717268,74.849998
2013-03-26,16.469286,203.021027,98.5,40.689999,78.919998,80.849998,31.540001,27.134726,74.769997
2013-03-27,16.145714,201.615677,98.900002,40.220001,78.290001,81.269997,31.950001,27.172676,74.779999
2013-03-28,15.809286,203.919693,99.690002,40.439999,79.110001,81.529999,32.330002,27.381405,74.830002
2013-04-01,15.318214,203.040146,99.050003,40.450001,79.099998,81.93,32.41,27.362429,75.43
2013-04-02,15.349643,204.933075,100.260002,40.720001,79.739998,82.690002,32.740002,27.732449,76.019997
2013-04-03,15.428214,203.307846,99.25,40.169998,78.959999,82.07,32.400002,27.542694,76.0
2013-04-04,15.275714,202.017212,100.629997,40.540001,79.529999,82.410004,32.369999,27.666035,76.199997
2013-04-05,15.114286,200.20076,101.419998,40.080002,78.589996,82.040001,32.029999,27.609108,76.389999
2013-04-08,15.221786,200.114716,101.5,40.860001,79.5,81.110001,32.360001,27.666035,77.290001
2013-04-09,15.249286,200.019119,101.059998,40.709999,79.209999,81.519997,33.040001,27.618595,78.120003
2013-04-10,15.560357,202.676865,101.489998,41.07,80.059998,82.019997,33.73,28.387096,77.370003
2013-04-11,15.511786,203.556412,101.989998,41.18,79.959999,82.32,33.619999,29.07021,77.790001
2013-04-12,15.35,202.084137,103.589996,41.080002,79.989998,82.739998,33.459999,29.098673,78.559998
2013-04-15,14.994643,200.057358,102.150002,40.09,78.919998,81.709999,32.799999,28.889942,78.470001
2013-04-16,15.222857,202.676865,103.040001,42.369999,80.0,83.440002,33.419998,29.354839,78.68
2013-04-17,14.385714,200.449326,102.540001,42.549999,78.849998,83.900002,32.490002,29.288425,78.510002
2013-04-18,14.001786,198.040146,101.910004,42.099998,81.25,83.18,32.119999,29.02277,77.160004
2013-04-19,13.9475,181.644363,99.919998,42.66,82.769997,84.489998,32.369999,29.468691,78.290001
2013-04-22,14.238214,179.569794,99.32,42.720001,83.379997,84.830002,32.52,29.34535,77.970001
2013-04-23,14.504643,183.183563,99.760002,42.700001,84.099998,85.449997,32.459999,29.487665,79.089996
2013-04-24,14.480714,183.27916,101.019997,42.150002,82.339996,84.389999,32.509998,29.032257,78.029999
2013-04-25,14.585,185.420654,100.940002,42.349998,82.82,85.220001,32.27,28.709677,78.650002
2013-04-26,14.9,185.764816,100.889999,42.099998,82.510002,85.120003,32.360001,28.548388,79.040001
2013-04-29,15.361429,190.391968,102.18,42.240002,82.650002,85.580002,32.240002,28.870968,78.389999
2013-04-30,15.813571,193.632889,102.139999,42.330002,82.470001,85.230003,32.779999,27.580645,77.720001
2013-05-01,15.688929,190.850861,101.379997,42.209999,82.209999,84.230003,33.16,27.419355,78.059998
2013-05-02,15.911429,193.489487,102.059998,41.959999,82.559998,85.160004,33.689999,27.770397,78.459999
2013-05-03,16.070715,195.516251,102.919998,42.240002,82.830002,85.75,33.380001,27.47628,79.25
2013-05-06,16.45393,193.862335,102.07,42.080002,82.5,84.68,33.509998,27.248577,78.830002
2013-05-07,16.380714,194.674957,102.290001,42.700001,83.339996,85.529999,33.259998,27.542694,78.830002
2013-05-08,16.565714,195.812622,100.949997,42.459999,83.25,85.459999,33.459999,27.258064,78.25
2013-05-09,16.313213,194.302109,99.690002,42.119999,82.849998,85.150002,33.700001,27.134726,78.400002
2013-05-10,16.1775,195.478012,100.199997,42.150002,83.0,85.760002,34.02,27.248577,78.889999
2013-05-13,16.240713,193.565964,100.379997,42.189999,83.029999,85.849998,33.779999,27.865274,78.5
2013-05-14,15.852143,194.273422,101.199997,42.52,83.5,86.970001,33.669998,27.893738,78.779999
2013-05-15,15.316071,194.378586,101.949997,42.919998,84.25,87.639999,33.990002,28.045542,79.860001
2013-05-16,15.520714,195.688339,101.120003,43.09,83.739998,87.449997,34.369999,27.751423,78.5
2013-05-17,15.473571,199.273422,101.540001,42.970001,83.800003,88.089996,35.029999,27.47628,77.870003
2013-05-20,15.818929,198.470367,101.540001,42.380001,82.589996,88.010002,34.900002,27.229603,77.400002
2013-05-21,15.702143,199.474182,102.139999,42.34,82.629997,88.589996,35.099998,27.305504,77.389999
2013-05-22,15.7625,197.887192,101.739998,42.25,82.970001,88.459999,34.119999,27.798861,77.029999
2013-05-23,15.790714,197.093689,101.029999,41.93,82.120003,87.209999,34.23,27.618595,76.330002
2013-05-24,15.898214,196.673035,100.290001,42.240002,82.580002,86.82,34.049999,27.552181,77.309998
2013-05-28,15.765714,198.642441,101.239998,42.549999,82.43,87.610001,34.529999,27.52372,77.32
2013-05-29,15.891071,198.776291,99.050003,41.400002,81.120003,85.650002,34.400002,26.83112,76.230003
2013-05-30,16.127857,200.152969,97.07,40.77,81.220001,85.989998,34.34,26.802656,75.629997
2013-05-31,16.061787,198.871887,96.57,39.990002,80.769997,84.18,33.779999,25.834915,74.839996
2013-06-03,16.097143,199.761002,97.959999,40.810001,81.400002,84.709999,34.389999,26.328274,75.690002
2013-06-04,16.046785,197.122375,98.370003,41.419998,81.629997,84.099998,34.16,26.242884,75.940002
2013-06-05,15.896786,193.824097,96.419998,40.650002,81.199997,83.68,34.119999,26.072105,75.25
2013-06-06,15.659286,194.837479,96.68,40.790001,81.660004,84.459999,33.349998,26.669828,75.629997
2013-06-07,15.778929,197.27533,98.279999,41.41,82.510002,84.910004,33.810001,26.812143,76.330002
2013-06-10,15.674643,196.00383,99.529999,41.18,82.849998,85.139999,34.049999,26.91651,75.75
2013-06-11,15.628571,195.009567,98.230003,40.790001,82.529999,84.690002,33.57,26.963947,75.25
2013-06-12,15.435357,192.351822,98.239998,40.389999,82.110001,83.739998,33.52,26.973434,74.839996
2013-06-13,15.57,194.808792,98.879997,40.41,81.980003,84.910004,34.25,27.590134,75.0
2013-06-14,15.358929,193.307846,98.419998,40.34,82.129997,84.910004,33.77,27.599621,74.870003
2013-06-17,15.428571,194.110901,98.739998,40.68,82.550003,85.629997,34.27,27.666035,74.949997
2013-06-18,15.420357,195.860428,99.75,40.93,82.57,86.360001,34.400002,27.893738,75.730003
2013-06-19,15.107143,193.05928,98.809998,40.41,80.889999,84.860001,34.09,27.609108,74.459999
2013-06-20,14.887143,188.671127,96.790001,39.130001,78.910004,82.620003,33.209999,27.172676,73.029999
2013-06-21,14.767857,186.864243,97.230003,39.759998,80.129997,83.199997,30.139999,27.001898,73.510002
2013-06-24,14.376429,185.028687,97.290001,39.529999,80.129997,84.610001,30.17,26.290323,74.199997
2013-06-25,14.379643,186.40535,97.519997,39.720001,80.040001,85.349998,29.959999,26.555977,74.370003
2013-06-26,14.216786,186.290634,98.839996,40.330002,81.300003,86.989998,30.139999,26.660341,75.010002
2013-06-27,14.063571,187.045883,99.650002,40.259998,81.739998,86.709999,30.450001,26.736242,75.260002
2013-06-28,14.161786,182.705551,99.0,40.110001,81.790001,85.860001,30.709999,26.574953,74.489998
2013-07-01,14.615,182.868073,99.82,40.459999,82.040001,86.629997,30.110001,26.356735,74.589996
2013-07-02,14.946071,183.0784,99.93,40.369999,81.68,86.57,30.1,26.280834,74.709999
2013-07-03,15.028571,184.751434,100.349998,40.490002,80.730003,86.779999,30.700001,26.233397,74.760002
2013-07-05,14.907857,186.357559,99.860001,40.52,80.800003,87.870003,31.190001,26.537003,75.209999
2013-07-08,14.823214,186.40535,99.879997,40.540001,81.779999,88.589996,31.65,26.688805,76.709999
2013-07-09,15.083929,182.887192,99.989998,40.830002,82.769997,88.879997,31.52,26.897533,77.029999
2013-07-10,15.026071,183.79541,99.980003,40.68,82.989998,89.239998,31.23,26.982922,76.769997
2013-07-11,15.260357,184.321228,100.790001,41.029999,84.550003,89.669998,31.860001,27.296015,77.629997
2013-07-12,15.2325,183.623322,101.580002,41.029999,84.32,89.989998,31.25,27.333965,77.629997
2013-07-15,15.265714,185.468445,100.75,41.009998,84.720001,90.400002,32.009998,27.314991,77.029999
2013-07-16,15.364286,185.325043,100.879997,40.23,84.019997,90.400002,32.0,27.210627,77.370003
2013-07-17,15.368214,185.994263,100.099998,40.84,85.239998,90.129997,32.16,27.210627,77.199997
2013-07-18,15.42,189.28299,100.18,40.810001,86.800003,90.169998,32.009998,27.030361,77.339996
2013-07-19,15.176786,185.028687,100.269997,41.09,86.410004,92.230003,31.860001,27.599621,78.080002
2013-07-22,15.225357,185.554489,97.580002,40.84,86.400002,92.279999,31.870001,27.8463,77.870003
2013-07-23,14.963929,186.40535,96.760002,40.959999,86.199997,92.419998,32.07,27.912712,78.550003
2013-07-24,15.7325,187.963669,96.660004,40.860001,85.639999,92.360001,32.389999,27.779886,78.230003
2013-07-25,15.660714,188.546844,97.489998,40.84,85.550003,92.57,32.369999,27.694496,78.010002
2013-07-26,15.749643,188.671127,98.029999,40.639999,85.309998,92.830002,32.540001,27.865274,78.0
2013-07-29,15.9925,187.581268,97.870003,40.279999,85.25,93.209999,32.48,28.026566,77.989998
2013-07-30,16.190001,187.39006,98.370003,40.32,85.110001,93.169998,32.549999,28.149904,77.889999
2013-07-31,16.161785,186.462708,98.080002,40.080002,83.540001,93.5,32.349998,27.732449,77.940002
2013-08-01,16.309999,187.198853,99.0,40.57,84.199997,93.769997,32.75,27.618595,78.220001
2013-08-02,16.519285,186.577438,99.199997,40.220001,84.290001,94.389999,32.57,27.865274,78.75
2013-08-05,16.766071,186.902481,99.309998,40.290001,84.480003,93.800003,32.779999,27.694496,78.769997
2013-08-06,16.616072,182.59082,98.690002,40.369999,85.050003,93.809998,33.0,27.836811,77.870003
2013-08-07,16.606428,180.267685,98.330002,40.150002,84.760002,93.660004,32.82,27.760912,77.370003
2013-08-08,16.464643,179.66539,98.040001,40.200001,84.68,93.339996,33.02,27.637571,77.25
2013-08-09,16.230356,179.560226,97.620003,40.16,84.339996,92.360001,32.919998,27.713472,76.900002
2013-08-12,16.691429,180.774384,97.040001,39.830002,83.809998,92.0,33.25,27.694496,77.080002
2013-08-13,17.484644,180.13385,96.449997,39.650002,83.389999,93.010002,33.25,27.770397,76.860001
2013-08-14,17.803572,179.28299,96.110001,39.529999,82.75,90.699997,33.57,27.542694,76.400002
2013-08-15,17.782499,177.619507,95.389999,39.09,80.910004,89.550003,32.73,27.324478,74.410004
2013-08-16,17.940357,177.189301,95.029999,39.049999,80.18,89.370003,32.41,26.91651,74.110001
2013-08-19,18.133572,176.128113,95.480003,38.779999,80.879997,90.449997,32.060001,27.001898,73.580002
2013-08-20,17.895357,176.443588,95.5,38.650002,80.290001,89.730003,32.200001,27.068312,73.230003
2013-08-21,17.941429,176.730408,95.110001,38.279999,79.080002,88.800003,32.299999,26.793169,73.550003
2013-08-22,17.962856,177.045883,95.459999,38.310001,79.25,88.260002,32.400002,26.717268,73.459999
2013-08-23,17.893572,177.265778,95.129997,38.52,79.849998,88.410004,31.77,26.888046,73.440002
2013-08-26,17.963215,176.615677,95.309998,38.119999,79.690002,87.529999,32.34,26.58444,73.029999
2013-08-27,17.449642,174.703629,94.839996,38.150002,79.059998,86.169998,31.780001,26.565466,72.860001
2013-08-28,17.532143,174.149139,96.080002,38.349998,79.370003,86.529999,31.66,26.764706,72.379997
2013-08-29,17.560715,174.608032,94.860001,38.099998,79.330002,86.57,31.700001,26.660341,72.43
2013-08-30,17.400715,174.254303,94.360001,38.18,79.730003,86.410004,31.860001,26.764706,72.980003
2013-09-03,17.449286,175.86998,94.519997,37.900002,80.199997,86.419998,32.02,26.574953,72.68
2013-09-04,17.810356,175.076477,95.160004,38.540001,79.529999,86.900002,32.32,26.91651,72.910004
2013-09-05,17.688213,176.05162,95.660004,38.240002,79.07,87.040001,32.259998,26.821632,72.669998
2013-09-06,17.793571,174.980881,96.260002,38.349998,79.260002,87.160004,32.200001,26.83112,72.589996
2013-09-09,18.077499,176.845123,96.449997,38.52,79.379997,87.559998,32.75,26.850096,73.510002
2013-09-10,17.665714,178.393875,96.889999,38.630001,79.43,88.529999,32.860001,26.992411,73.959999
2013-09-11,16.70393,182.313583,97.459999,38.779999,79.849998,89.230003,33.02,27.201139,74.050003
2013-09-12,16.881786,182.342255,97.18,38.439999,79.870003,89.010002,32.790001,26.859583,73.910004
2013-09-13,16.603571,183.718933,97.349998,38.689999,80.32,88.57,32.459999,27.049335,74.360001
2013-09-16,16.075714,184.655838,97.709999,38.860001,81.019997,89.029999,32.970001,27.239088,74.779999
2013-09-17,16.261429,183.709366,97.919998,38.790001,81.660004,89.059998,33.259998,27.172676,75.150002
2013-09-18,16.595715,185.86998,98.699997,39.59,82.879997,89.910004,33.869999,27.552181,76.419998
2013-09-19,16.867857,184.885284,97.919998,39.310001,81.82,90.07,33.889999,27.362429,76.209999
2013-09-20,16.693214,181.663483,96.900002,39.400002,81.739998,89.68,34.049999,27.485769,75.830002
2013-09-23,17.522858,182.59082,97.279999,38.630001,81.019997,89.089996,33.939999,27.324478,76.419998
2013-09-24,17.467857,181.615677,97.779999,38.529999,80.540001,88.220001,33.639999,27.239088,75.75
2013-09-25,17.1975,181.137665,97.620003,38.330002,80.209999,87.080002,33.869999,27.030361,74.650002
2013-09-26,17.365,181.854691,98.190002,38.740002,80.540001,87.07,33.810001,27.058825,74.620003
2013-09-27,17.241072,178.699814,97.120003,38.400002,80.199997,86.730003,33.779999,27.400379,74.360001
2013-09-30,17.026787,177.036331,96.209999,37.880001,79.5,86.690002,33.169998,27.258064,73.959999
2013-10-01,17.427143,178.183563,96.129997,37.950001,79.82,87.470001,33.5,27.409866,73.589996
2013-10-02,17.484285,176.826004,95.279999,37.43,79.559998,87.290001,33.68,27.52372,73.720001
2013-10-03,17.264643,175.774384,94.669998,37.16,79.440002,86.580002,33.240002,27.296015,73.160004
2013-10-04,17.251072,176.00383,94.699997,37.200001,79.620003,87.309998,33.209999,27.514231,72.800003
2013-10-07,17.419643,174.005737,94.360001,37.049999,79.059998,86.589996,32.84,27.1537,71.870003
2013-10-08,17.17643,170.860428,93.940002,37.279999,78.93,85.610001,32.369999,26.793169,72.900002
2013-10-09,17.378214,173.346085,93.269997,37.080002,79.5,85.959999,32.189999,26.840607,73.0
2013-10-10,17.487143,176.644363,94.440002,37.779999,80.690002,87.779999,32.990002,27.296015,74.790001
2013-10-11,17.600357,177.973236,94.739998,37.77,80.830002,89.449997,33.259998,27.248577,74.82
2013-10-14,17.715714,178.747604,94.720001,37.91,81.089996,89.800003,33.279999,27.8463,74.68
2013-10-15,17.809999,176.5392,93.800003,37.66,80.599998,89.93,32.75,27.666035,74.370003
2013-10-16,17.896786,178.518158,95.220001,38.0,82.269997,91.110001,33.02,28.273245,75.599998
2013-10-17,18.017857,167.141495,95.470001,38.549999,82.580002,91.970001,32.869999,28.709677,75.779999
2013-10-18,18.174643,166.137665,95.199997,38.779999,83.010002,91.629997,32.900002,28.946869,75.709999
2013-10-21,18.620001,165.258133,94.589996,38.82,82.370003,91.199997,32.950001,28.842505,75.150002
2013-10-22,18.566786,167.27533,95.120003,39.09,83.440002,92.360001,32.900002,29.108158,76.32
2013-10-23,18.748571,168.040146,94.209999,39.09,83.330002,92.099998,32.700001,29.032257,75.900002
2013-10-24,18.996786,169.980881,94.68,38.799999,82.540001,92.349998,33.07,29.041746,76.419998
2013-10-25,18.784286,169.072662,94.779999,39.029999,83.349998,92.089996,33.150002,29.041746,76.080002
2013-10-28,18.924286,169.550674,95.370003,39.610001,84.610001,92.389999,33.139999,29.165085,77.139999
