Date,AAPL,IBM,MCD,KO,PEP,JNJ
2012-09-10,-0.026013,0.007268,0.003076,-0.006333,-0.003606,0.00442
2012-09-11,-0.003244,0.011545,-0.001095,0.002921,-0.003619,0.000293
2012-09-12,0.013927,0.00246,-0.004167,-0.005825,-0.021235,-0.000733
2012-09-13,0.019693,0.01271,0.008258,0.021305,0.011704,0.012326
2012-09-14,0.012153,0.002181,0.00142,-0.005997,-0.005925,-0.007537
2012-09-17,0.012296,0.001644,0.004798,0.006034,-0.000993,-0.003213
2012-09-18,0.003044,-0.000386,0.010202,0.00704,0.00483,0.004396
2012-09-19,0.000271,-0.003091,-0.002686,-0.002589,0.001697,0.000729
2012-09-20,-0.004843,-0.001211,0.003447,0.003115,0.005505,0.004373
2012-09-21,0.001989,-0.00097,0.006012,-0.015787,-0.009685,0.002322
2012-09-24,-0.013284,-0.00335,0.0,0.002367,0.002126,-0.000869
2012-09-25,-0.024971,-0.00151,-0.009071,-0.011542,-0.00495,0.004638
2012-09-26,-0.012412,-0.004781,0.003661,0.002123,0.000995,-0.004616
2012-09-27,0.024264,0.009363,0.000751,0.014566,0.003124,0.000145
2012-09-28,-0.020871,0.007479,-0.016297,-0.009919,0.00184,-0.001449
2012-10-01,-0.011558,0.014558,0.002616,0.011864,-0.001696,0.003192
2012-10-02,0.002912,-0.002993,-0.011523,-0.001042,-0.000425,-0.002459
2012-10-03,0.015333,0.003193,-0.006379,-0.002608,0.001133,0.00058
2012-10-04,-0.006925,-0.00057,0.007526,0.002354,0.002405,0.003913
2012-10-05,-0.021311,0.000951,-0.00033,0.006522,0.003245,0.005486
2012-10-08,-0.022097,-0.003656,0.005934,0.0,0.001266,-0.003015
2012-10-09,-0.003635,-0.008722,0.006227,-0.000518,-0.001124,-0.014833
2012-10-10,0.007958,-0.010433,0.003148,-0.012189,-0.011531,-0.002777
2012-10-11,-0.019987,-0.000291,-0.000433,0.000525,-0.006687,-0.003665
2012-10-12,0.002563,0.009914,0.001624,0.003149,0.003294,0.0
2012-10-15,0.00802,0.005438,0.010702,-0.002616,0.00414,0.009269
2012-10-16,0.023678,0.009908,0.00631,-0.006032,-0.000569,0.013848
2012-10-17,-0.007972,-0.049147,-0.004357,-0.004222,-0.002845,0.020848
2012-10-18,-0.018569,-0.028261,-0.008753,0.00265,0.009415,0.021408
2012-10-19,-0.036039,-0.008207,-0.044583,-0.011628,-0.012436,-0.009101
2012-10-22,0.039666,0.005379,-0.003043,-0.004546,-0.004007,-0.001113
2012-10-23,-0.032601,-0.016204,-0.00554,-0.016653,-0.015517,-0.012399
2012-10-24,0.005657,-0.002771,-0.007731,0.007375,-0.001751,-0.002116
2012-10-25,-0.011818,0.004614,0.000573,0.005694,0.007164,0.005655
2012-10-26,-0.009089,0.008716,-0.0071,-0.001348,0.001306,-0.003374
2012-10-31,-0.014371,0.006519,0.001038,0.00378,0.003769,-0.001128
2012-11-01,0.002049,0.013468,0.0,0.004034,0.002889,0.009602
2012-11-02,-0.033091,-0.018869,0.000691,-0.006697,-0.005616,-0.008392
2012-11-05,0.013558,0.003671,0.006908,-0.00836,-0.000724,-0.001551
2012-11-06,-0.003028,0.00479,0.005831,0.017677,0.005072,0.003108
2012-11-07,-0.042635,-0.020044,-0.012618,-0.018706,-0.005191,-0.009435
2012-11-08,-0.03629,-0.005545,-0.019917,-0.009804,-0.002899,-0.009809
2012-11-09,0.017313,-0.00242,-0.004581,-0.001925,0.000872,0.003159
2012-11-12,-0.007732,-0.002057,0.001652,-0.005787,-0.003486,-0.002719
2012-11-13,0.000129,-0.004914,-0.002827,0.002217,-0.000437,-0.00244
2012-11-14,-0.011089,-0.014921,-0.000236,-0.004148,-0.005978,-0.003453
2012-11-15,-0.020973,0.001833,-0.006736,0.011663,0.000293,-0.002887
2012-11-16,0.003919,0.005865,0.000833,0.003569,0.00176,0.001737
2012-11-19,0.072108,0.018241,0.010937,0.0186,0.00688,0.000867
2012-11-20,-0.00852,-0.006042,0.007526,0.000268,0.00189,0.006065
2012-11-21,0.001409,0.005761,0.003852,0.003758,0.005805,-0.001148
2012-11-23,0.017447,0.016816,0.012092,0.014442,0.012697,-0.000431
2012-11-26,0.031549,-0.003153,-0.009305,-0.015028,-0.002707,-0.006757
2012-11-27,-0.008057,-0.008555,-0.003711,0.001606,0.001571,-0.004053
2012-11-28,-0.003146,0.003922,0.006983,0.003741,0.003423,0.006976
2012-11-29,0.011013,-0.002344,-0.000347,0.010916,-0.000569,-0.00101
2012-11-30,-0.006923,-0.007623,0.006359,-0.001317,-0.001422,0.007368
2012-12-03,0.001555,-0.003104,0.00023,-0.01424,-0.004843,-0.001147
2012-12-04,-0.017639,-0.000633,0.001608,-0.006153,-0.000143,0.003015
2012-12-05,-0.064357,-0.003749,-0.002638,0.004307,-0.002147,0.001575
2012-12-06,0.015683,0.005566,0.012878,0.001876,0.004447,0.001143
2012-12-07,-0.025565,0.011861,0.004427,0.008828,0.003428,0.00571
2012-12-10,-0.006432,0.00349,0.010511,-0.001856,-0.000712,0.002129
2012-12-11,0.021838,0.008203,0.002349,0.005845,0.002991,0.007082
2012-12-12,-0.004415,-0.006437,-0.003459,-0.005811,-0.002556,-0.001969
2012-12-13,-0.017273,-0.004975,-0.001568,-0.001063,-0.000427,-0.002959
2012-12-14,-0.037569,-0.001198,-0.003252,0.001596,-0.000712,-0.000848
2012-12-17,0.017733,0.0097,0.011589,-0.004249,0.002993,0.003537
2012-12-18,0.029046,0.010691,0.006784,-0.005867,0.002274,0.000141
2012-12-19,-0.014216,-0.003117,-0.008948,-0.013412,-0.009216,-0.00451
2012-12-20,-0.008702,-0.001589,0.003679,0.007341,0.003291,0.001699
2012-12-21,-0.0046,-0.006931,0.001555,-0.004318,-0.006846,-0.006784
2012-12-24,0.001617,-0.005274,-0.009869,-0.004337,-0.002872,-0.003558
2012-12-26,-0.013784,-0.002339,-0.00616,-0.00844,-0.008498,0.002142
2012-12-27,0.004016,0.003959,-0.000225,0.0,-0.002469,-0.00114
2012-12-28,-0.01062,-0.014945,-0.012849,-0.012356,-0.009466,-0.008703
2012-12-31,0.04431,0.009061,0.007193,0.007784,0.006028,0.008923
2013-01-02,0.031682,0.025059,0.021653,0.037241,0.013152,0.010556
2013-01-03,-0.012622,-0.0055,0.005659,0.0,0.000433,-0.001412
2013-01-04,-0.027855,-0.006555,-0.008606,0.001596,0.001442,0.01145
2013-01-07,-0.005882,-0.004382,0.011798,-0.009559,-0.000144,-0.002096
2013-01-08,0.002691,-0.001398,0.00033,-0.00697,0.003024,0.00014
2013-01-09,-0.015629,-0.002852,-0.00143,-0.00027,0.005024,0.004481
2013-01-10,0.012396,0.002912,0.006497,-0.00189,0.011427,0.006413
2013-01-11,-0.006132,0.00814,0.003611,-0.001353,0.000989,0.002216
2013-01-14,-0.035653,-0.009411,-0.00218,0.002167,0.005784,0.002903
2013-01-15,-0.03155,-0.000623,-0.000218,0.008921,0.004348,-0.002618
2013-01-16,0.041509,0.000467,-0.00448,0.0,-0.001676,0.002902
2013-01-17,-0.006738,0.005504,0.007245,0.005091,0.01329,0.004409
2013-01-18,-0.005331,0.004234,0.005449,0.005065,0.00069,0.004527
2013-01-22,0.00954,0.008279,0.007479,-0.015119,-0.003863,-0.007374
2013-01-23,0.018305,0.044064,0.005702,0.0,-0.005402,0.002201
2013-01-24,-0.123558,-0.001465,-0.001819,-0.000539,0.005849,0.003432
2013-01-25,-0.023574,0.002691,0.004394,-0.001617,0.0036,0.011218
2013-01-28,0.02262,-0.000195,0.006829,-0.00108,0.001655,-0.004058
2013-01-29,0.018763,-0.005026,0.005935,0.011078,0.004545,0.010731
2013-01-30,-0.003142,-0.001864,-0.002634,0.002138,0.003702,-0.004301
2013-01-31,-0.002933,-0.002211,0.006549,-0.006933,-0.004917,-0.002294
2013-02-01,-0.004105,0.010391,0.006926,0.008056,-0.002471,0.003517
2013-02-04,-0.024911,-0.006775,-0.01407,-0.005061,-0.003027,-0.000944
2013-02-05,0.035088,-0.004907,0.003277,0.021151,0.009662,0.007421
2013-02-06,-0.00107,-0.008728,0.001686,0.004457,-0.005195,0.009778
2013-02-07,0.023767,-0.006368,-0.004628,0.015662,0.00055,-0.004377
2013-02-08,0.014438,0.009713,0.002536,-0.003598,-0.002884,0.005596
2013-02-11,0.010421,-0.007537,0.003162,-0.004127,-0.003306,-0.000927
2013-02-12,-0.025066,-0.0006,-0.000736,-0.027195,-0.002626,0.005172
2013-02-13,-0.001902,0.00025,-0.011567,-0.009318,-0.009284,-0.001847
2013-02-14,-0.000899,-0.002199,-0.004681,-0.009944,0.010909,0.001982
2013-02-15,-0.013781,0.006662,0.003634,0.015744,0.019369,0.004617
2013-02-19,-0.00037,-0.003284,-0.000533,0.006681,0.024701,0.010504
2013-02-20,-0.024218,-0.005042,0.000639,0.001593,-0.00106,-0.004028
2013-02-21,-0.006216,-0.004917,0.002449,-0.00053,-0.000796,0.00287
2013-02-22,0.010649,0.013916,0.011791,0.02148,0.002787,-0.008066
2013-02-25,-0.017768,-0.017803,0.009344,-0.020768,-0.005028,-0.008918
2013-02-26,0.013934,0.008253,0.000832,0.010339,0.005719,0.002382
2013-02-27,-0.0098,0.016019,-0.005092,0.008922,-0.001851,0.007525
2013-02-28,-0.00713,-0.007414,0.001776,0.007022,0.003842,-0.002752
2013-03-01,-0.024762,0.010357,-0.002294,-0.000517,0.002112,0.007752
2013-03-04,-0.024206,0.011237,-0.006375,0.003101,0.008824,0.006519
2013-03-05,0.026402,0.006531,0.007784,-0.003606,0.003917,0.005959
2013-03-06,-0.01271,0.008958,0.010437,0.00879,-0.0013,-0.003477
2013-03-07,0.011559,0.004991,0.002892,0.002563,0.004427,0.004652
2013-03-08,0.002648,0.004584,0.016686,0.002556,0.000778,0.005659
2013-03-11,0.014245,-0.001426,0.001824,0.002295,-0.004534,0.003197
2013-03-12,-0.021559,0.002237,-0.001315,-0.008904,0.000521,0.00153
2013-03-13,-0.000187,0.007172,0.006278,-0.009497,0.00078,-0.000127
2013-03-14,0.009688,0.017637,-0.000704,0.011143,0.003119,0.007002
2013-03-15,0.025803,-0.004078,0.003625,-0.004869,-0.001943,0.001138
2013-03-18,0.027183,-0.007956,-0.011036,-0.001803,-0.004673,-0.004799
2013-03-19,-0.002699,0.001079,-0.001725,0.014706,-0.00013,0.000634
2013-03-20,-0.005303,0.00759,0.00376,0.01373,-0.004565,0.007482
2013-03-21,0.001438,-0.01302,-0.00243,0.005016,-0.002227,-0.005538
2013-03-22,0.020277,-0.000848,0.00751,-0.000749,0.032699,0.009239
2013-03-25,0.003615,-0.006318,-0.010376,0.001998,-0.0103,-0.000752
2013-03-26,-0.005263,0.007687,0.002647,0.014207,0.014005,0.014684
2013-03-27,-0.019647,-0.006922,0.004061,-0.011551,-0.007983,0.005195
2013-03-28,-0.020837,0.011428,0.007988,0.00547,0.010474,0.003199
2013-04-01,-0.031062,-0.004313,-0.00642,0.000247,-0.000126,0.004906
2013-04-02,0.002052,0.009323,0.012216,0.006675,0.008091,0.009276
2013-04-03,0.005119,-0.007931,-0.010074,-0.013507,-0.009782,-0.007498
2013-04-04,-0.009884,-0.006348,0.013904,0.009211,0.007219,0.004143
2013-04-05,-0.010568,-0.008992,0.007851,-0.011347,-0.011819,-0.00449
2013-04-08,0.007112,-0.00043,0.000789,0.019461,0.011579,-0.011336
2013-04-09,0.001807,-0.000478,-0.004335,-0.003671,-0.003648,0.005055
2013-04-10,0.020399,0.013287,0.004255,0.008843,0.010731,0.006133
2013-04-11,-0.003121,0.00434,0.004927,0.002678,-0.001249,0.003658
2013-04-12,-0.01043,-0.007233,0.015688,-0.002428,0.000375,0.005102
2013-04-15,-0.02315,-0.010029,-0.013901,-0.024099,-0.013377,-0.012449
2013-04-16,0.01522,0.013094,0.008713,0.056872,0.013685,0.021172
2013-04-17,-0.054993,-0.010991,-0.004852,0.004248,-0.014375,0.005513
2013-04-18,-0.026688,-0.012019,-0.006144,-0.010576,0.030438,-0.008582
2013-04-19,-0.003877,-0.08279,-0.019527,0.013302,0.018708,0.015749
2013-04-22,0.020843,-0.011421,-0.006005,0.001406,0.00737,0.004024
2013-04-23,0.018712,0.020125,0.00443,-0.000468,0.008635,0.007309
2013-04-24,-0.00165,0.000522,0.01263,-0.012881,-0.020927,-0.012405
2013-04-25,0.007202,0.011684,-0.000792,0.004745,0.00583,0.009835
2013-04-26,0.021598,0.001856,-0.000495,-0.005903,-0.003743,-0.001173
2013-04-29,0.030968,0.024909,0.012786,0.003326,0.001697,0.005404
2013-04-30,0.029434,0.017022,-0.000391,0.002131,-0.002178,-0.00409
2013-05-01,-0.007882,-0.014368,-0.007441,-0.002835,-0.003153,-0.011733
2013-05-02,0.014182,0.013826,0.006707,-0.005923,0.004257,0.011041
2013-05-03,0.010011,0.010475,0.008426,0.006673,0.00327,0.006928
2013-05-06,0.023846,-0.008459,-0.008259,-0.003788,-0.003984,-0.012478
2013-05-07,-0.00445,0.004192,0.002155,0.014734,0.010182,0.010038
2013-05-08,0.011294,0.005844,-0.0131,-0.005621,-0.00108,-0.000818
2013-05-09,-0.015242,-0.007714,-0.012481,-0.008008,-0.004805,-0.003627
2013-05-10,-0.008319,0.006052,0.005116,0.000712,0.001811,0.007164
2013-05-13,0.003907,-0.009781,0.001796,0.000949,0.000361,0.001049
2013-05-14,-0.023926,0.003655,0.008169,0.007822,0.005661,0.013046
2013-05-15,-0.033817,0.000541,0.007411,0.009407,0.008982,0.007704
2013-05-16,0.013361,0.006738,-0.008141,0.003961,-0.006053,-0.002168
2013-05-17,-0.003037,0.01832,0.004153,-0.002785,0.000717,0.007318
2013-05-20,0.022319,-0.00403,0.0,-0.013731,-0.014439,-0.000908
2013-05-21,-0.007383,0.005058,0.005909,-0.000944,0.000484,0.00659
2013-05-22,0.003844,-0.007956,-0.003916,-0.002126,0.004115,-0.001467
2013-05-23,0.00179,-0.00401,-0.006979,-0.007574,-0.010245,-0.014131
2013-05-24,0.006808,-0.002134,-0.007325,0.007393,0.005602,-0.004472
2013-05-28,-0.008334,0.010014,0.009472,0.007339,-0.001816,0.009099
2013-05-29,0.007951,0.000674,-0.021632,-0.027027,-0.015892,-0.022372
2013-05-30,0.014901,0.006926,-0.01999,-0.015217,0.001233,0.00397
2013-05-31,-0.004097,-0.006401,-0.005151,-0.019132,-0.005541,-0.021049
2013-06-03,0.002201,0.004471,0.014394,0.020505,0.0078,0.006296
2013-06-04,-0.003128,-0.013209,0.004185,0.014947,0.002825,-0.007201
2013-06-05,-0.009348,-0.016732,-0.019823,-0.01859,-0.005268,-0.004994
2013-06-06,-0.01494,0.005228,0.002697,0.003444,0.005665,0.009321
2013-06-07,0.00764,0.012512,0.016549,0.0152,0.010409,0.005328
2013-06-10,-0.006609,-0.006445,0.012719,-0.005554,0.004121,0.002709
2013-06-11,-0.002939,-0.005073,-0.013061,-0.009471,-0.003862,-0.005285
2013-06-12,-0.012363,-0.013629,0.000102,-0.009806,-0.005089,-0.011217
2013-06-13,0.008723,0.012773,0.006515,0.000495,-0.001583,0.013972
2013-06-14,-0.013556,-0.007705,-0.004652,-0.001732,0.00183,0.0
2013-06-17,0.004534,0.004154,0.003251,0.008428,0.005114,0.008479
2013-06-18,-0.000532,0.009013,0.010229,0.006146,0.000242,0.008525
2013-06-19,-0.020312,-0.014302,-0.009424,-0.012705,-0.020346,-0.017369
2013-06-20,-0.014563,-0.02273,-0.020443,-0.031675,-0.024478,-0.026396
2013-06-21,-0.008013,-0.009577,0.004546,0.0161,0.015461,0.00702
2013-06-24,-0.026505,-0.009823,0.000617,-0.005785,0.0,0.016947
2013-06-25,0.000224,0.00744,0.002364,0.004807,-0.001123,0.008746
2013-06-26,-0.011326,-0.000615,0.013536,0.015358,0.015742,0.019215
2013-06-27,-0.010777,0.004054,0.008195,-0.001736,0.005412,-0.003219
2013-06-28,0.006984,-0.023205,-0.006523,-0.003726,0.000612,-0.009803
2013-07-01,0.032003,0.00089,0.008283,0.008726,0.003057,0.008968
2013-07-02,0.022653,0.00115,0.001102,-0.002224,-0.004388,-0.000693
2013-07-03,0.00552,0.009138,0.004203,0.002973,-0.011631,0.002426
2013-07-05,-0.008032,0.008693,-0.004883,0.000741,0.000867,0.012561
2013-07-08,-0.005678,0.000256,0.0002,0.000494,0.012129,0.008194
2013-07-09,0.017588,-0.018874,0.001101,0.007153,0.012106,0.003274
2013-07-10,-0.003836,0.004966,-0.0001,-0.003674,0.002658,0.00405
2013-07-11,0.015592,0.002861,0.008102,0.008604,0.018798,0.004818
2013-07-12,-0.001825,-0.003786,0.007838,0.0,-0.00272,0.003569
2013-07-15,0.00218,0.010048,-0.008171,-0.000487,0.004744,0.004556
2013-07-16,0.006457,-0.000773,0.00129,-0.01902,-0.008263,0.0
2013-07-17,0.000256,0.003611,-0.007732,0.015163,0.01452,-0.002987
2013-07-18,0.00337,0.017682,0.000799,-0.000735,0.018301,0.000444
2013-07-19,-0.015773,-0.022476,0.000898,0.006861,-0.004493,0.022846
2013-07-22,0.0032,0.002842,-0.026828,-0.006084,-0.000116,0.000542
2013-07-23,-0.017171,0.004586,-0.008403,0.002938,-0.002315,0.001517
2013-07-24,0.051362,0.00836,-0.001033,-0.002441,-0.006496,-0.000649
2013-07-25,-0.004563,0.003103,0.008587,-0.00049,-0.001051,0.002274
2013-07-26,0.005678,0.000659,0.005539,-0.004897,-0.002805,0.002809
2013-07-29,0.01542,-0.005777,-0.001632,-0.008858,-0.000703,0.004093
2013-07-30,0.01235,-0.001019,0.005109,0.000993,-0.001642,-0.000429
2013-07-31,-0.001743,-0.004949,-0.002948,-0.005952,-0.018447,0.003542
2013-08-01,0.009171,0.003948,0.00938,0.012225,0.0079,0.002888
2013-08-02,0.012832,-0.00332,0.00202,-0.008627,0.001069,0.006612
2013-08-05,0.014939,0.001742,0.001109,0.00174,0.002254,-0.006251
2013-08-06,-0.008947,-0.023069,-0.006243,0.001986,0.006747,0.000107
2013-08-07,-0.00058,-0.012723,-0.003648,-0.00545,-0.00341,-0.001599
2013-08-08,-0.008538,-0.003341,-0.002949,0.001245,-0.000944,-0.003417
2013-08-09,-0.01423,-0.000585,-0.004284,-0.000995,-0.004015,-0.010499
2013-08-12,0.028408,0.006762,-0.005941,-0.008217,-0.006284,-0.003898
2013-08-13,0.047522,-0.003543,-0.00608,-0.004519,-0.005011,0.010978
2013-08-14,0.01824,-0.004723,-0.003525,-0.003027,-0.007675,-0.024836
2013-08-15,-0.001184,-0.009279,-0.007491,-0.011131,-0.022236,-0.012679
2013-08-16,0.008877,-0.002422,-0.003774,-0.001023,-0.009022,-0.00201
2013-08-19,0.01077,-0.005989,0.004735,-0.006914,0.00873,0.012085
2013-08-20,-0.013137,0.001791,0.000209,-0.003352,-0.007295,-0.00796
2013-08-21,0.002575,0.001626,-0.004084,-0.009573,-0.01507,-0.010364
2013-08-22,0.001194,0.001785,0.00368,0.000784,0.00215,-0.006081
2013-08-23,-0.003857,0.001242,-0.003457,0.005482,0.007571,0.0017
2013-08-26,0.003892,-0.003667,0.001892,-0.010384,-0.002004,-0.009954
2013-08-27,-0.02859,-0.010826,-0.004931,0.000787,-0.007906,-0.015538
2013-08-28,0.004728,-0.003174,0.013075,0.005242,0.003921,0.004178
2013-08-29,0.00163,0.002635,-0.012698,-0.006519,-0.000504,0.000462
2013-08-30,-0.009111,-0.002026,-0.005271,0.0021,0.005042,-0.001848
2013-09-03,0.002791,0.009272,0.001696,-0.007334,0.005895,0.000116
2013-09-04,0.020693,-0.004512,0.006771,0.016887,-0.008354,0.005554
2013-09-05,-0.006858,0.00557,0.005254,-0.007784,-0.005784,0.001611
2013-09-06,0.005956,-0.006082,0.006272,0.002876,0.002403,0.001379
2013-09-09,0.015957,0.010654,0.001974,0.004433,0.001514,0.004589
2013-09-10,-0.022779,0.008758,0.004562,0.002856,0.00063,0.011078
2013-09-11,-0.054444,0.021972,0.005883,0.003883,0.005288,0.007907
2013-09-12,0.010648,0.000157,-0.002873,-0.008767,0.000251,-0.002466
2013-09-13,-0.01648,0.00755,0.001749,0.006504,0.005634,-0.004943
2013-09-16,-0.031792,0.0051,0.003698,0.004394,0.008715,0.005194
2013-09-17,0.011553,-0.005126,0.002149,-0.001801,0.007899,0.000337
2013-09-18,0.020557,0.011761,0.007966,0.020624,0.01494,0.009544
2013-09-19,0.016398,-0.005298,-0.007903,-0.007072,-0.01279,0.00178
2013-09-20,-0.010354,-0.017426,-0.010417,0.00229,-0.000978,-0.00433
2013-09-23,0.049699,0.005105,0.003922,-0.019543,-0.008808,-0.006579
2013-09-24,-0.003139,-0.005341,0.00514,-0.002589,-0.005924,-0.009765
2013-09-25,-0.015477,-0.002632,-0.001636,-0.005191,-0.004097,-0.012922
2013-09-26,0.00974,0.003958,0.005839,0.010697,0.004114,-0.000115
2013-09-27,-0.007137,-0.017348,-0.010897,-0.008776,-0.004222,-0.003905
2013-09-30,-0.012429,-0.009309,-0.00937,-0.013542,-0.008728,-0.000461
2013-10-01,0.023513,0.00648,-0.000832,0.001848,0.004025,0.008998
2013-10-02,0.003279,-0.007619,-0.008842,-0.013702,-0.003257,-0.002058
2013-10-03,-0.012562,-0.005947,-0.006402,-0.007213,-0.001508,-0.008134
2013-10-04,-0.000786,0.001305,0.000317,0.001076,0.002266,0.008431
2013-10-07,0.009772,-0.011353,-0.00359,-0.004032,-0.007033,-0.008247
2013-10-08,-0.013962,-0.018076,-0.004451,0.006208,-0.001644,-0.011318
2013-10-09,0.011748,0.014548,-0.007132,-0.005365,0.007222,0.004088
2013-10-10,0.006268,0.019027,0.012544,0.018878,0.014969,0.021173
2013-10-11,0.006474,0.007523,0.003177,-0.000265,0.001735,0.019025
2013-10-14,0.006554,0.004351,-0.000211,0.003707,0.003217,0.003913
2013-10-15,0.005322,-0.012355,-0.009713,-0.006595,-0.006043,0.001448
2013-10-16,0.004873,0.01121,0.015139,0.009028,0.02072,0.013121
2013-10-17,0.006765,-0.063728,0.002625,0.014474,0.003768,0.009439
2013-10-18,0.008702,-0.006006,-0.002828,0.005966,0.005207,-0.003697
2013-10-21,0.024504,-0.005294,-0.006408,0.001031,-0.00771,-0.004693
2013-10-22,-0.002858,0.012206,0.005603,0.006955,0.01299,0.012719
2013-10-23,0.009791,0.004572,-0.009567,0.0,-0.001318,-0.002815
2013-10-24,0.013239,0.011549,0.004989,-0.007419,-0.00948,0.002714
2013-10-25,-0.011186,-0.005343,0.001056,0.005928,0.009813,-0.002815
2013-10-28,0.007453,0.002827,0.006225,0.01486,0.015117,0.003258
2013-10-29,-0.024911,0.026896,0.00713,0.004797,0.010401,0.008118
2013-10-30,0.015909,-0.010817,-0.000208,-0.004523,-0.009007,-0.003758
2013-10-31,-0.004191,-0.005218,0.005103,-0.001262,-0.007436,-0.00194
2013-11-01,-0.005108,0.000112,0.00746,0.001011,0.005589,0.008206
2013-11-04,0.012922,0.005803,0.00072,-0.002525,-0.002247,-0.003641
2013-11-05,-0.002468,-0.013424,0.001028,-0.000253,0.002963,-0.002365
2013-11-06,-0.008621,0.007534,0.00503,0.013924,0.024344,0.002478
2013-11-07,-0.016183,0.00452,-0.00715,-0.005493,-0.015921,-0.003762
2013-11-08,0.015747,-5.6e-05,-0.001955,0.005523,0.006448,0.014673
2013-11-11,-0.002901,0.016056,0.000825,-0.004494,-0.004659,0.002552
2013-11-12,0.00185,0.001039,0.005871,0.000251,0.002224,-0.007742
2013-11-13,0.001192,0.002622,0.004608,0.006018,0.00362,-0.002351
2013-11-14,0.014463,-0.0073,-0.005606,0.002243,0.005119,0.006214
2013-11-15,-0.006002,0.005378,-0.00656,0.000249,-0.004167,0.005004
2013-11-18,-0.012115,0.006987,0.007532,-0.001243,-0.001976,-0.000953
2013-11-19,0.001774,0.004228,0.003379,-0.000747,-0.006639,0.005938
2013-11-20,-0.008758,-0.000324,-0.004491,-0.001993,-0.001876,0.003057
2013-11-21,0.011922,-0.005724,0.00164,0.009236,0.005756,0.000525
2013-11-22,-0.002571,-0.01537,0.005834,0.0,0.001401,0.000525
2013-11-25,0.00758,-0.013017,0.006614,-0.001484,-0.004315,0.003989
2013-11-26,0.018444,-0.009109,-0.007279,-0.002972,-0.011479,-0.00596
2013-11-27,0.023547,0.009362,-0.011609,-0.001491,0.000355,-0.000842
2013-11-29,0.018518,0.003967,0.003194,0.0,0.000474,-0.003369
2013-12-02,-0.008704,-0.012244,-0.008832,-0.002737,-0.008998,-0.004014
2013-12-03,0.027375,-0.007888,-0.001347,0.006736,0.001195,-0.003288
2013-12-04,-0.002331,-0.001931,-0.006952,0.000496,-0.013723,-0.003618
2013-12-05,0.005133,0.001935,-0.002925,-0.013376,-0.009074,-0.007049
2013-12-06,-0.013876,0.00903,0.014356,0.015817,0.015263,0.015812
2013-12-09,0.011446,-0.001182,-0.011157,-0.001483,-0.005532,0.0
2013-12-10,-0.001554,-0.001916,-0.00303,-0.013614,-0.003507,-0.003177
2013-12-11,-0.007409,-0.01084,-0.001781,0.007026,0.003277,-0.010941
2013-12-12,-0.001461,-0.010445,-0.012177,-0.022926,-0.016814,-0.020943
2013-12-13,-0.0109,-0.003288,0.003613,0.00051,-0.004306,0.002084
2013-12-16,0.005537,0.029225,0.010695,0.00102,0.000865,0.000219
2013-12-17,-0.004502,-0.011752,-0.01121,-0.004329,-0.006667,-0.007771
2013-12-18,-0.007604,0.016727,0.016423,0.023529,0.011931,0.02184
2013-12-19,-0.011457,0.008506,-0.008235,-0.003998,0.002948,-0.007124
2013-12-20,0.008375,-0.00111,0.0144,0.004516,0.001837,0.001196
2013-12-23,0.038377,0.012276,-0.002176,0.002997,0.000611,-0.000652
2013-12-24,-0.004245,0.005433,0.002492,0.000747,0.002199,0.000326
2013-12-26,-0.006641,0.011625,0.003107,0.007465,0.004998,0.005214
2013-12-27,-0.006757,-0.001457,0.000723,0.004199,0.003153,-0.002053
2013-12-30,-0.009945,0.007186,0.001032,0.010576,0.002418,-0.000541
2013-12-31,0.011722,0.006223,0.000206,0.005354,0.000362,-0.007692
2014-01-02,-0.014064,-0.010876,-0.00639,-0.015735,-0.010128,-0.006114
2014-01-03,-0.021966,0.005983,0.001348,-0.004919,0.001705,0.009008
2014-01-06,0.005453,-0.003429,-0.007147,-0.004696,0.000486,0.005226
2014-01-07,-0.007152,0.019946,0.005529,0.00298,0.014584,0.021228
2014-01-08,0.006333,-0.009172,-0.010064,-0.011141,-0.002875,-0.001379
2014-01-09,-0.01277,-0.003139,0.000524,-0.005258,-0.004685,0.006054
2014-01-10,-0.006673,-0.00064,0.003562,0.010068,0.007846,0.000106
2014-01-13,0.005235,-0.016555,-0.010125,-0.014951,-0.013533,-0.002533
2014-01-14,0.019898,0.009557,0.004113,0.004048,0.0,0.002328
2014-01-15,0.020077,0.009789,0.00252,0.001764,0.006313,0.000845
2014-01-16,-0.00558,0.005433,0.006285,-0.001258,-0.000362,-0.001688
2014-01-17,-0.024502,0.007046,-0.011763,-0.010829,-0.007965,0.004438
2014-01-21,0.015536,-0.008733,0.00158,0.016293,0.008759,-0.010835
2014-01-22,0.004444,-0.032797,-0.002104,-0.000501,-0.000844,0.003084
2014-01-23,0.008468,0.002634,0.004637,-0.016541,-0.005069,-0.016752
2014-01-24,-0.018177,-0.01691,-0.009337,-0.010194,-0.012132,-0.022967
2014-01-27,0.008112,-0.009686,-0.003812,-0.002832,0.007737,-0.007394
2014-01-28,-0.079927,-0.005902,0.001169,0.003615,0.003168,0.001779
2014-01-29,-0.011353,-0.002545,-0.010936,-0.024955,-0.02551,-0.013318
2014-01-30,-0.001937,0.005442,0.006978,0.007124,0.010721,0.006749
2014-01-31,0.001641,-0.003834,0.003945,-0.009169,-0.00888,-0.011508
