Date,AAPL,IBM,MCD
2012-07-17,21.67643,175.573608,91.889999
2012-07-18,21.652143,179.971313,92.220001
2012-07-19,21.940001,186.749527,92.760002
2012-07-20,21.582144,183.986618,91.580002
2012-07-23,21.565357,182.437866,88.940002
2012-07-24,21.46143,181.969406,88.059998
2012-07-25,20.534643,182.676865,88.040001
2012-07-26,20.531429,185.420654,89.0
2012-07-27,20.898571,187.753342,89.190002
2012-07-30,21.251072,188.030594,89.330002
2012-07-31,21.812857,187.361374,89.360001
2012-08-01,21.671785,186.596558,89.43
2012-08-02,21.706785,185.898666,89.589996
2012-08-03,21.989286,189.789673,89.589996
2012-08-06,22.233929,190.019119,89.690002
2012-08-07,22.175358,191.137665,89.010002
2012-08-08,22.137857,190.277252,87.529999
2012-08-09,22.168928,189.694077,87.150002
2012-08-10,22.203571,190.525818,88.199997
2012-08-13,22.5,190.258133,87.900002
2012-08-14,22.560356,189.569794,88.120003
2012-08-15,22.529642,189.674957,87.809998
2012-08-16,22.726429,192.007645,87.459999
2012-08-17,23.146786,192.370941,87.360001
2012-08-20,23.755358,191.682602,88.169998
2012-08-21,23.430714,189.913956,88.519997
2012-08-22,23.888214,188.575531,88.550003
2012-08-23,23.665358,187.093689,88.25
2012-08-24,23.686428,189.072662,88.919998
2012-08-27,24.13143,187.084137,89.540001
2012-08-28,24.1,186.300186,89.139999
2012-08-29,24.0525,186.500961,89.650002
2012-08-30,23.709642,184.86615,88.699997
2012-08-31,23.758572,186.281067,89.489998
2012-09-04,24.106071,185.984711,89.050003
2012-09-05,23.936787,186.462708,89.059998
2012-09-06,24.1525,190.344162,90.669998
2012-09-07,24.30143,190.726578,91.019997
2012-09-10,23.669287,192.112808,91.300003
2012-09-11,23.592501,194.33078,91.199997
2012-09-12,23.92107,194.808792,90.82
2012-09-13,24.392143,197.284897,91.57
2012-09-14,24.688572,197.715103,91.699997
2012-09-17,24.992144,198.040146,92.139999
2012-09-18,25.068214,197.963669,93.080002
2012-09-19,25.075001,197.351822,92.830002
2012-09-20,24.953571,197.112808,93.150002
2012-09-21,25.003214,196.9216,93.709999
2012-09-24,24.67107,196.261948,93.709999
2012-09-25,24.055,195.965576,92.860001
2012-09-26,23.75643,195.028687,93.199997
2012-09-27,24.332857,196.854691,93.269997
2012-09-28,23.825001,198.326965,91.75
2012-10-01,23.549643,201.214142,91.989998
2012-10-02,23.618214,200.611862,90.93
2012-10-03,23.980356,201.252396,90.349998
2012-10-04,23.814285,201.137665,91.029999
2012-10-05,23.306786,201.328873,91.0
2012-10-08,22.791786,200.592728,91.540001
2012-10-09,22.708929,198.843216,92.110001
2012-10-10,22.889643,196.768646,92.400002
2012-10-11,22.432142,196.711288,92.360001
2012-10-12,22.489643,198.661575,92.510002
2012-10-15,22.67,199.741867,93.5
2012-10-16,23.206785,201.72084,94.089996
2012-10-17,23.021786,191.806885,93.68
2012-10-18,22.594286,186.38623,92.860001
2012-10-19,21.780001,184.856598,88.720001
2012-10-22,22.643929,185.850861,88.449997
2012-10-23,21.905714,182.839386,87.959999
2012-10-24,22.029642,182.332703,87.279999
2012-10-25,21.769285,183.173996,87.330002
2012-10-26,21.571428,184.770554,86.709999
2012-10-31,21.261429,185.975143,86.800003
2012-11-01,21.305,188.479919,86.800003
2012-11-02,20.6,184.923523,86.860001
2012-11-05,20.879286,185.602295,87.459999
2012-11-06,20.816071,186.491394,87.970001
2012-11-07,19.928572,182.753342,86.860001
2012-11-08,19.205357,181.73996,85.129997
2012-11-09,19.537857,181.300186,84.739998
2012-11-12,19.386786,180.927338,84.879997
2012-11-13,19.389286,180.038239,84.639999
2012-11-14,19.174286,177.351822,84.620003
2012-11-15,18.772142,177.676865,84.050003
2012-11-16,18.845715,178.718933,84.120003
2012-11-19,20.204643,181.978973,85.040001
2012-11-20,20.032499,180.879547,85.68
2012-11-21,20.060715,181.9216,86.010002
2012-11-23,20.410713,184.980881,87.050003
2012-11-26,21.054644,184.397705,86.239998
2012-11-27,20.885,182.820267,85.919998
2012-11-28,20.819286,183.537292,86.519997
2012-11-29,21.048571,183.107071,86.489998
2012-11-30,20.902857,181.711288,87.040001
2012-12-03,20.935356,181.147232,87.059998
2012-12-04,20.566071,181.032501,87.199997
2012-12-05,19.2425,180.353729,86.970001
2012-12-06,19.544287,181.357559,88.089996
2012-12-07,19.044643,183.508606,88.480003
2012-12-10,18.922144,184.149139,89.410004
2012-12-11,19.335358,185.659653,89.620003
2012-12-12,19.25,184.46463,89.309998
2012-12-13,18.9175,183.546844,89.169998
2012-12-14,18.206785,183.326965,88.879997
2012-12-17,18.529642,185.105164,89.910004
2012-12-18,19.067858,187.084137,90.519997
2012-12-19,18.796785,186.500961,89.709999
2012-12-20,18.633215,186.20459,90.040001
2012-12-21,18.547501,184.913956,90.18
2012-12-24,18.577499,183.938812,89.290001
2012-12-26,18.321428,183.508606,88.739998
2012-12-27,18.395,184.235184,88.720001
2012-12-28,18.199642,181.481842,87.580002
2012-12-31,19.006071,183.12619,88.209999
2013-01-02,19.608213,187.715103,90.120003
2013-01-03,19.360714,186.682602,90.629997
2013-01-04,18.821428,185.458893,89.849998
2013-01-07,18.710714,184.646271,90.910004
2013-01-08,18.76107,184.388138,90.940002
2013-01-09,18.467857,183.862335,90.809998
2013-01-10,18.696787,184.397705,91.400002
2013-01-11,18.582144,185.898666,91.730003
2013-01-14,17.919643,184.149139,91.529999
2013-01-15,17.354286,184.034424,91.510002
2013-01-16,18.074642,184.120453,91.099998
2013-01-17,17.952856,185.13385,91.760002
2013-01-18,17.857143,185.917786,92.260002
2013-01-22,18.0275,187.456985,92.949997
2013-01-23,18.3575,195.71701,93.480003
2013-01-24,16.089287,195.430206,93.309998
2013-01-25,15.71,195.956024,93.720001
2013-01-28,16.065357,195.917786,94.360001
2013-01-29,16.366785,194.933075,94.919998
2013-01-30,16.315357,194.569794,94.669998
2013-01-31,16.2675,194.139572,95.290001
2013-02-01,16.200714,196.156784,95.949997
2013-02-04,15.797143,194.827911,94.599998
2013-02-05,16.351429,193.871887,94.910004
2013-02-06,16.333929,192.179733,95.07
2013-02-07,16.722143,190.956024,94.629997
2013-02-08,16.963572,192.810699,94.870003
2013-02-11,17.140356,191.357559,95.169998
2013-02-12,16.710714,191.242828,95.099998
2013-02-13,16.678928,191.290634,94.0
2013-02-14,16.663929,190.86998,93.559998
2013-02-15,16.434286,192.141495,93.900002
2013-02-19,16.428213,191.510513,93.849998
2013-02-20,16.030357,190.544937,93.910004
2013-02-21,15.930714,189.608032,94.139999
2013-02-22,16.100357,192.246658,95.25
2013-02-25,15.814286,188.824097,96.139999
2013-02-26,16.034643,190.382416,96.220001
2013-02-27,15.8775,193.432129,95.730003
2013-02-28,15.764286,191.998093,95.900002
2013-03-01,15.373929,193.986618,95.68
2013-03-04,15.001786,196.166351,95.07
2013-03-05,15.397857,197.447418,95.809998
2013-03-06,15.202143,199.216064,96.809998
2013-03-07,15.377857,200.210327,97.089996
2013-03-08,15.418571,201.128113,98.709999
2013-03-11,15.638214,200.841293,98.889999
2013-03-12,15.301071,201.290634,98.760002
2013-03-13,15.298214,202.734222,99.379997
2013-03-14,15.446429,206.309753,99.309998
2013-03-15,15.845,205.468445,99.669998
2013-03-18,16.275715,203.833649,98.57
2013-03-19,16.231787,204.053543,98.400002
2013-03-20,16.145714,205.602295,98.769997
2013-03-21,16.168928,202.92543,98.529999
2013-03-22,16.496786,202.753342,99.269997
2013-03-25,16.556429,201.472275,98.239998
2013-03-26,16.469286,203.021027,98.5
2013-03-27,16.145714,201.615677,98.900002
2013-03-28,15.809286,203.919693,99.690002
2013-04-01,15.318214,203.040146,99.050003
2013-04-02,15.349643,204.933075,100.260002
2013-04-03,15.428214,203.307846,99.25
2013-04-04,15.275714,202.017212,100.629997
2013-04-05,15.114286,200.20076,101.419998
2013-04-08,15.221786,200.114716,101.5
2013-04-09,15.249286,200.019119,101.059998
2013-04-10,15.560357,202.676865,101.489998
2013-04-11,15.511786,203.556412,101.989998
2013-04-12,15.35,202.084137,103.589996
2013-04-15,14.994643,200.057358,102.150002
2013-04-16,15.222857,202.676865,103.040001
2013-04-17,14.385714,200.449326,102.540001
2013-04-18,14.001786,198.040146,101.910004
2013-04-19,13.9475,181.644363,99.919998
2013-04-22,14.238214,179.569794,99.32
2013-04-23,14.504643,183.183563,99.760002
2013-04-24,14.480714,183.27916,101.019997
2013-04-25,14.585,185.420654,100.940002
2013-04-26,14.9,185.764816,100.889999
2013-04-29,15.361429,190.391968,102.18
2013-04-30,15.813571,193.632889,102.139999
2013-05-01,15.688929,190.850861,101.379997
2013-05-02,15.911429,193.489487,102.059998
2013-05-03,16.070715,195.516251,102.919998
2013-05-06,16.45393,193.862335,102.07
2013-05-07,16.380714,194.674957,102.290001
2013-05-08,16.565714,195.812622,100.949997
2013-05-09,16.313213,194.302109,99.690002
2013-05-10,16.1775,195.478012,100.199997
2013-05-13,16.240713,193.565964,100.379997
2013-05-14,15.852143,194.273422,101.199997
2013-05-15,15.316071,194.378586,101.949997
2013-05-16,15.520714,195.688339,101.120003
2013-05-17,15.473571,199.273422,101.540001
2013-05-20,15.818929,198.470367,101.540001
2013-05-21,15.702143,199.474182,102.139999
2013-05-22,15.7625,197.887192,101.739998
2013-05-23,15.790714,197.093689,101.029999
2013-05-24,15.898214,196.673035,100.290001
2013-05-28,15.765714,198.642441,101.239998
2013-05-29,15.891071,198.776291,99.050003
2013-05-30,16.127857,200.152969,97.07
2013-05-31,16.061787,198.871887,96.57
2013-06-03,16.097143,199.761002,97.959999
2013-06-04,16.046785,197.122375,98.370003
2013-06-05,15.896786,193.824097,96.419998
2013-06-06,15.659286,194.837479,96.68
2013-06-07,15.778929,197.27533,98.279999
2013-06-10,15.674643,196.00383,99.529999
2013-06-11,15.628571,195.009567,98.230003
2013-06-12,15.435357,192.351822,98.239998
2013-06-13,15.57,194.808792,98.879997
2013-06-14,15.358929,193.307846,98.419998
2013-06-17,15.428571,194.110901,98.739998
2013-06-18,15.420357,195.860428,99.75
2013-06-19,15.107143,193.05928,98.809998
2013-06-20,14.887143,188.671127,96.790001
2013-06-21,14.767857,186.864243,97.230003
2013-06-24,14.376429,185.028687,97.290001
2013-06-25,14.379643,186.40535,97.519997
2013-06-26,14.216786,186.290634,98.839996
2013-06-27,14.063571,187.045883,99.650002
2013-06-28,14.161786,182.705551,99.0
2013-07-01,14.615,182.868073,99.82
2013-07-02,14.946071,183.0784,99.93
2013-07-03,15.028571,184.751434,100.349998
2013-07-05,14.907857,186.357559,99.860001
2013-07-08,14.823214,186.40535,99.879997
2013-07-09,15.083929,182.887192,99.989998
2013-07-10,15.026071,183.79541,99.980003
2013-07-11,15.260357,184.321228,100.790001
2013-07-12,15.2325,183.623322,101.580002
2013-07-15,15.265714,185.468445,100.75
2013-07-16,15.364286,185.325043,100.879997
2013-07-17,15.368214,185.994263,100.099998
2013-07-18,15.42,189.28299,100.18
2013-07-19,15.176786,185.028687,100.269997
2013-07-22,15.225357,185.554489,97.580002
2013-07-23,14.963929,186.40535,96.760002
2013-07-24,15.7325,187.963669,96.660004
2013-07-25,15.660714,188.546844,97.489998
2013-07-26,15.749643,188.671127,98.029999
2013-07-29,15.9925,187.581268,97.870003
2013-07-30,16.190001,187.39006,98.370003
2013-07-31,16.161785,186.462708,98.080002
2013-08-01,16.309999,187.198853,99.0
2013-08-02,16.519285,186.577438,99.199997
2013-08-05,16.766071,186.902481,99.309998
2013-08-06,16.616072,182.59082,98.690002
2013-08-07,16.606428,180.267685,98.330002
2013-08-08,16.464643,179.66539,98.040001
2013-08-09,16.230356,179.560226,97.620003
2013-08-12,16.691429,180.774384,97.040001
2013-08-13,17.484644,180.13385,96.449997
2013-08-14,17.803572,179.28299,96.110001
2013-08-15,17.782499,177.619507,95.389999
2013-08-16,17.940357,177.189301,95.029999
2013-08-19,18.133572,176.128113,95.480003
2013-08-20,17.895357,176.443588,95.5
2013-08-21,17.941429,176.730408,95.110001
2013-08-22,17.962856,177.045883,95.459999
2013-08-23,17.893572,177.265778,95.129997
2013-08-26,17.963215,176.615677,95.309998
2013-08-27,17.449642,174.703629,94.839996
2013-08-28,17.532143,174.149139,96.080002
2013-08-29,17.560715,174.608032,94.860001
2013-08-30,17.400715,174.254303,94.360001
2013-09-03,17.449286,175.86998,94.519997
2013-09-04,17.810356,175.076477,95.160004
2013-09-05,17.688213,176.05162,95.660004
2013-09-06,17.793571,174.980881,96.260002
2013-09-09,18.077499,176.845123,96.449997
2013-09-10,17.665714,178.393875,96.889999
2013-09-11,16.70393,182.313583,97.459999
2013-09-12,16.881786,182.342255,97.18
2013-09-13,16.603571,183.718933,97.349998
2013-09-16,16.075714,184.655838,97.709999
2013-09-17,16.261429,183.709366,97.919998
2013-09-18,16.595715,185.86998,98.699997
2013-09-19,16.867857,184.885284,97.919998
2013-09-20,16.693214,181.663483,96.900002
2013-09-23,17.522858,182.59082,97.279999
2013-09-24,17.467857,181.615677,97.779999
2013-09-25,17.1975,181.137665,97.620003
2013-09-26,17.365,181.854691,98.190002
2013-09-27,17.241072,178.699814,97.120003
2013-09-30,17.026787,177.036331,96.209999
2013-10-01,17.427143,178.183563,96.129997
2013-10-02,17.484285,176.826004,95.279999
2013-10-03,17.264643,175.774384,94.669998
2013-10-04,17.251072,176.00383,94.699997
2013-10-07,17.419643,174.005737,94.360001
2013-10-08,17.17643,170.860428,93.940002
2013-10-09,17.378214,173.346085,93.269997
2013-10-10,17.487143,176.644363,94.440002
2013-10-11,17.600357,177.973236,94.739998
2013-10-14,17.715714,178.747604,94.720001
2013-10-15,17.809999,176.5392,93.800003
2013-10-16,17.896786,178.518158,95.220001
2013-10-17,18.017857,167.141495,95.470001
2013-10-18,18.174643,166.137665,95.199997
2013-10-21,18.620001,165.258133,94.589996
2013-10-22,18.566786,167.27533,95.120003
2013-10-23,18.748571,168.040146,94.209999
2013-10-24,18.996786,169.980881,94.68
2013-10-25,18.784286,169.072662,94.779999
2013-10-28,18.924286,169.550674,95.370003
2013-10-29,18.452856,174.110901,96.050003
2013-10-30,18.746429,172.227539,96.029999
2013-10-31,18.667856,171.328873,96.519997
2013-11-01,18.5725,171.347992,97.239998
2013-11-04,18.8125,172.342255,97.309998
2013-11-05,18.766071,170.028687,97.410004
2013-11-06,18.604286,171.309753,97.900002
2013-11-07,18.303213,172.084137,97.199997
2013-11-08,18.591429,172.07457,97.010002
2013-11-11,18.5375,174.837479,97.089996
2013-11-12,18.571787,175.019119,97.660004
2013-11-13,18.593929,175.478012,98.110001
2013-11-14,18.862858,174.196945,97.559998
2013-11-15,18.749643,175.13385,96.919998
2013-11-18,18.522499,176.357559,97.650002
2013-11-19,18.555357,177.103256,97.980003
2013-11-20,18.392857,177.045883,97.540001
2013-11-21,18.612143,176.032501,97.699997
2013-11-22,18.564285,173.326965,98.269997
2013-11-25,18.705,171.07074,98.919998
2013-11-26,19.049999,169.512421,98.199997
2013-11-27,19.498571,171.099426,97.059998
2013-11-29,19.859644,171.778198,97.370003
2013-12-02,19.686787,169.674957,96.510002
2013-12-03,20.225714,168.336517,96.379997
2013-12-04,20.178572,168.011475,95.709999
2013-12-05,20.282143,168.336517,95.43
2013-12-06,20.000713,169.856598,96.800003
2013-12-09,20.229643,169.655838,95.720001
2013-12-10,20.198214,169.33078,95.43
2013-12-11,20.048571,167.495224,95.260002
2013-12-12,20.019285,165.745697,94.099998
2013-12-13,19.801071,165.20076,94.440002
2013-12-16,19.910713,170.028687,95.449997
2013-12-17,19.821072,168.030594,94.379997
2013-12-18,19.670357,170.841293,95.93
2013-12-19,19.445,172.294449,95.139999
2013-12-20,19.607857,172.103256,96.510002
2013-12-23,20.360357,174.216064,96.300003
2013-12-24,20.27393,175.162521,96.540001
2013-12-26,20.139286,177.198853,96.839996
2013-12-27,20.003214,176.94072,96.910004
2013-12-30,19.804285,178.212234,97.010002
2013-12-31,20.036428,179.321228,97.029999
2014-01-02,19.754642,177.370941,96.410004
2014-01-03,19.320715,178.432129,96.540001
2014-01-06,19.426071,177.820267,95.849998
2014-01-07,19.287144,181.367111,96.379997
2014-01-08,19.409286,179.703629,95.410004
2014-01-09,19.161428,179.139572,95.459999
2014-01-10,19.033571,179.024857,95.800003
2014-01-13,19.133215,176.061188,94.830002
2014-01-14,19.513929,177.74379,95.220001
2014-01-15,19.905714,179.483749,95.459999
2014-01-16,19.794643,180.458893,96.059998
2014-01-17,19.309643,181.730408,94.93
2014-01-21,19.609644,180.143402,95.080002
2014-01-22,19.696787,174.235184,94.879997
2014-01-23,19.863571,174.694077,95.32
2014-01-24,19.502501,171.73996,94.43
2014-01-27,19.660713,170.076477,94.07
2014-01-28,18.089287,169.072662,94.18
2014-01-29,17.883928,168.642441,93.150002
2014-01-30,17.849285,169.560226,93.800003
2014-01-31,17.878571,168.910141,94.169998
2014-02-03,17.911785,165.296371,93.019997
2014-02-04,18.17107,165.238998,93.089996
2014-02-05,18.306786,166.577438,93.580002
2014-02-06,18.303928,166.988525,94.940002
2014-02-07,18.559999,169.455063,95.919998
2014-02-10,18.8925,169.349899,94.860001
2014-02-11,19.14143,171.797318,95.339996
2014-02-12,19.139999,172.313583,94.889999
2014-02-13,19.44393,173.843216,95.459999
2014-02-14,19.428213,175.611862,95.779999
2014-02-18,19.499643,175.13385,96.019997
2014-02-19,19.191786,174.904404,95.550003
2014-02-20,18.969643,176.156784,95.75
2014-02-21,18.758928,174.751434,96.449997
2014-02-24,18.84107,175.382416,96.5
2014-02-25,18.645,175.172089,96.620003
2014-02-26,18.476786,175.965576,95.889999
2014-02-27,18.845358,177.122375,95.080002
2014-02-28,18.794287,177.026764,95.150002
2014-03-03,18.848572,176.156784,94.32
2014-03-04,18.972857,178.240921,94.980003
2014-03-05,19.012857,178.910141,95.019997
2014-03-06,18.955357,179.388138,95.580002
2014-03-07,18.944286,179.426392,95.5
2014-03-10,18.96143,178.193115,95.199997
2014-03-11,19.14607,178.546844,98.779999
2014-03-12,19.164642,178.030594,98.709999
2014-03-13,18.951786,175.812622,97.370003
2014-03-14,18.73893,174.196945,97.580002
2014-03-17,18.812143,177.638626,97.599998
2014-03-18,18.978571,178.59465,97.309998
2014-03-19,18.973572,176.587006,96.099998
2014-03-20,18.882143,179.636703,96.599998
2014-03-21,19.031071,178.4608,95.470001
2014-03-24,19.256786,179.971313,96.18
2014-03-25,19.463928,186.462708,95.910004
2014-03-26,19.277857,184.149139,95.839996
2014-03-27,19.195,181.481842,96.160004
2014-03-28,19.173571,182.07457,97.239998
2014-03-31,19.169287,184.024857,98.029999
2014-04-01,19.344643,185.946457,97.900002
2014-04-02,19.376785,185.038239,97.589996
2014-04-03,19.2425,184.216064,97.660004
2014-04-04,18.99357,183.336517,97.870003
2014-04-07,18.695356,185.965576,97.010002
2014-04-08,18.694286,184.789673,98.080002
2014-04-09,18.940001,187.992355,98.349998
2014-04-10,18.695715,187.07457,99.43
2014-04-11,18.557501,186.606125,99.290001
2014-04-14,18.63143,189.072662,100.110001
2014-04-15,18.498571,188.355637,100.830002
2014-04-16,18.536072,187.762909,100.830002
2014-04-17,18.747856,181.653915,100.25
2014-04-21,18.970358,183.814529,99.669998
2014-04-22,18.989286,183.699814,99.32
2014-04-23,18.741072,183.298279,99.129997
2014-04-24,20.2775,181.854691,99.839996
2014-04-25,20.42643,181.290634,100.730003
2014-04-28,21.217501,184.646271,100.309998
2014-04-29,21.154642,186.529633,101.5
2014-04-30,21.074642,187.829834,101.379997
2014-05-01,21.124287,185.019119,100.959999
2014-05-02,21.16357,183.021027,101.43
2014-05-05,21.462856,182.848953,101.139999
2014-05-06,21.22893,181.673035,100.949997
2014-05-07,21.154642,180.975143,101.959999
2014-05-08,20.999643,180.602295,101.949997
2014-05-09,20.912144,181.72084,102.93
2014-05-12,21.172501,184.101334,102.860001
2014-05-13,21.205713,183.738052,103.529999
2014-05-14,21.209642,180.420654,103.029999
2014-05-15,21.029285,178.26004,102.5
2014-05-16,21.339643,178.833649,103.139999
2014-05-19,21.592501,178.776291,102.089996
2014-05-20,21.596786,176.759079,101.529999
2014-05-21,21.653929,178.193115,102.559998
2014-05-22,21.688213,177.514343,102.449997
2014-05-23,21.933214,177.762909,102.0
2014-05-27,22.343929,176.653915,102.360001
2014-05-28,22.286072,175.028687,101.300003
2014-05-29,22.692142,175.678772,101.339996
2014-05-30,22.607143,176.252396,101.43
2014-06-02,22.451786,177.523895,102.029999
2014-06-03,22.769285,176.261948,101.449997
2014-06-04,23.029285,176.395798,102.440002
2014-06-05,23.119642,177.801147,102.449997
2014-06-06,23.05607,178.173996,101.959999
2014-06-09,23.424999,178.030594,101.379997
2014-06-10,23.5625,176.185471,100.879997
2014-06-11,23.465,174.235184,100.419998
2014-06-12,23.0725,173.250473,99.760002
2014-06-13,22.82,174.531555,100.489998
2014-06-16,23.049999,174.33078,101.099998
2014-06-17,23.02,174.244736,101.269997
2014-06-18,23.045,175.525818,101.349998
2014-06-19,22.965,174.780121,101.910004
2014-06-20,22.727501,173.565964,101.919998
2014-06-23,22.7075,174.13002,101.910004
2014-06-24,22.57,172.92543,101.470001
2014-06-25,22.59,172.772461,101.610001
2014-06-26,22.725,172.437866,101.510002
2014-06-27,22.995001,173.718933,101.459999
2014-06-30,23.2325,173.298279,100.739998
2014-07-01,23.379999,178.154877,101.0
2014-07-02,23.370001,180.105164,100.529999
2014-07-03,23.5075,180.238998,100.980003
2014-07-07,23.9925,179.770554,100.169998
2014-07-08,23.8375,178.986618,100.089996
2014-07-09,23.8475,180.13385,101.07
2014-07-10,23.76,179.445511,100.580002
2014-07-11,23.805,179.732315,100.370003
2014-07-14,24.112499,181.510513,100.470001
2014-07-15,23.83,180.20076,100.300003
2014-07-16,23.695,183.900574,99.269997
2014-07-17,23.272499,184.024857,98.370003
2014-07-18,23.6075,184.034424,98.989998
2014-07-21,23.485001,182.456985,97.550003
2014-07-22,23.68,185.554489,96.269997
2014-07-23,24.297501,185.114716,95.349998
2014-07-24,24.2575,186.653915,95.349998
2014-07-25,24.4175,185.850861,95.720001
2014-07-28,24.754999,187.170166,95.779999
2014-07-29,24.594999,186.013382,95.82
2014-07-30,24.5375,185.468445,95.949997
2014-07-31,23.9,183.240921,94.559998
2014-08-01,24.032499,180.831741,94.300003
2014-08-04,23.897499,181.300186,94.309998
2014-08-05,23.780001,178.871887,93.43
2014-08-06,23.74,177.79158,93.470001
2014-08-07,23.620001,176.195023,93.309998
2014-08-08,23.684999,178.422562,93.550003
2014-08-11,23.997499,179.225616,93.529999
2014-08-12,23.9925,179.101334,93.559998
2014-08-13,24.309999,179.684509,93.959999
2014-08-14,24.375,179.617584,93.660004
2014-08-15,24.495001,179.139572,93.790001
2014-08-18,24.790001,181.032501,94.25
2014-08-19,25.1325,181.711288,94.449997
2014-08-20,25.1425,181.73996,94.190002
2014-08-21,25.145,182.820267,94.529999
2014-08-22,25.33,182.036331,94.449997
2014-08-25,25.385,182.753342,94.440002
2014-08-26,25.2225,184.502869,94.110001
2014-08-27,25.532499,183.79541,94.650002
2014-08-28,25.5625,183.556412,94.139999
2014-08-29,25.625,183.843216,93.720001
2014-09-02,25.825001,183.135757,92.800003
2014-09-03,24.735001,183.508606,93.139999
2014-09-04,24.530001,182.294449,93.010002
2014-09-05,24.7425,182.79158,93.07
2014-09-08,24.59,181.778198,92.5
2014-09-09,24.497499,181.634796,91.089996
2014-09-10,25.25,183.116638,93.0
2014-09-11,25.3575,183.288712,92.959999
2014-09-12,25.415001,182.868073,93.339996
2014-09-15,25.407499,183.374756,93.470001
2014-09-16,25.215,184.474182,93.75
2014-09-17,25.395,184.321228,93.529999
2014-09-18,25.4475,185.229446,93.480003
2014-09-19,25.24,185.468445,94.360001
2014-09-22,25.264999,184.617584,93.93
2014-09-23,25.66,183.193115,93.510002
2014-09-24,25.4375,183.852768,95.0
2014-09-25,24.467501,180.697891,94.160004
2014-09-26,25.1875,181.701721,94.699997
2014-09-29,25.0275,181.300186,96.220001
2014-09-30,25.1875,181.481842,94.809998
2014-10-01,24.795,178.938812,94.190002
2014-10-02,24.975,178.690247,94.120003
2014-10-03,24.905001,180.372849,94.860001
2014-10-06,24.905001,180.726578,93.839996
2014-10-07,24.6875,177.543015,92.809998
2014-10-08,25.200001,181.032501,93.830002
2014-10-09,25.254999,178.221802,92.720001
2014-10-10,25.182501,177.753342,92.300003
2014-10-13,24.952499,175.449326,90.730003
2014-10-14,24.6875,175.71701,91.099998
2014-10-15,24.385,173.757172,90.440002
2014-10-16,24.065001,171.931168,89.910004
2014-10-17,24.4175,174.043976,91.040001
2014-10-20,24.940001,161.663483,91.589996
2014-10-21,25.6175,156.05162,91.010002
2014-10-22,25.747499,154.674957,90.940002
2014-10-23,26.2075,155.047806,91.019997
2014-10-24,26.305,154.952194,91.669998
2014-10-27,26.2775,154.751434,92.010002
2014-10-28,26.684999,156.40535,92.599998
2014-10-29,26.834999,156.271515,92.730003
2014-10-30,26.745001,157.122375,93.379997
2014-10-31,27.0,157.170166,93.730003
2014-11-03,27.35,157.131927,93.610001
2014-11-04,27.15,155.497131,94.470001
2014-11-05,27.215,154.703629,94.639999
2014-11-06,27.174999,154.359467,94.660004
2014-11-07,27.252501,154.942642,95.099998
2014-11-10,27.2075,156.300186,95.110001
2014-11-11,27.424999,156.118546,95.139999
2014-11-12,27.8125,154.79924,95.330002
2014-11-13,28.205,155.630981,95.480003
2014-11-14,28.545,156.94072,96.209999
2014-11-17,28.497499,156.94072,95.970001
2014-11-18,28.8675,154.770554,96.410004
2014-11-19,28.6675,154.33078,96.559998
2014-11-20,29.077499,153.575531,96.639999
2014-11-21,29.1175,153.843216,96.68
2014-11-24,29.657499,155.019119,97.169998
2014-11-25,29.4,154.646271,97.0
2014-11-26,29.75,154.827911,96.220001
2014-11-28,29.7325,155.038239,96.809998
2014-12-01,28.7675,154.435944,95.779999
2014-12-02,28.657499,155.516251,95.110001
2014-12-03,28.9825,157.284897,95.5
2014-12-04,28.872499,156.835571,95.660004
2014-12-05,28.75,156.089859,96.309998
2014-12-08,28.1,154.741867,92.610001
2014-12-09,28.530001,155.822174,91.360001
2014-12-10,27.987499,153.451248,90.0
2014-12-11,27.905001,153.986618,90.970001
2014-12-12,27.432501,148.546844,90.620003
2014-12-15,27.057501,146.328873,88.459999
2014-12-16,26.6875,144.751434,88.720001
2014-12-17,27.352501,145.248566,91.650002
2014-12-18,28.1625,150.745697,93.669998
2014-12-19,27.945,151.5392,93.220001
2014-12-22,28.235001,154.340347,93.889999
2014-12-23,28.135,155.105164,94.220001
2014-12-24,28.002501,154.703629,93.830002
2014-12-26,28.497499,155.20076,94.779999
2014-12-29,28.477501,153.451248,95.040001
2014-12-30,28.129999,153.011475,94.25
2014-12-31,27.594999,153.384323,93.699997
2015-01-02,27.3325,154.933075,93.260002
2015-01-05,26.5625,152.495224,92.230003
2015-01-06,26.565001,149.206497,92.400002
2015-01-07,26.9375,148.231354,94.010002
2015-01-08,27.9725,151.453156,94.360001
2015-01-09,28.002501,152.112808,93.209999
2015-01-12,27.3125,149.560226,93.010002
2015-01-13,27.555,149.913956,92.830002
2015-01-14,27.450001,148.94838,91.540001
2015-01-15,26.705,147.772461,91.379997
2015-01-16,26.497499,150.229446,91.489998
2015-01-20,27.18,150.047806,90.800003
2015-01-21,27.387501,145.401535,90.339996
2015-01-22,28.1,148.556412,90.889999
2015-01-23,28.245001,149.015289,89.559998
2015-01-26,28.275,149.483749,90.669998
2015-01-27,27.285,146.912048,89.57
2015-01-28,28.827499,144.885284,88.779999
2015-01-29,29.725,148.642441,93.269997
2015-01-30,29.290001,146.567871,92.440002
2015-02-02,29.657499,147.858505,92.510002
2015-02-03,29.6625,151.500961,93.919998
2015-02-04,29.889999,150.057358,94.050003
