Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,17.333965,17.969639,17.305504,17.960152,10.487241,54898644
2010-01-05,17.950665,17.960152,17.599621,17.703985,10.337661,45714931
2010-01-06,17.703985,17.846300,17.561670,17.647058,10.304422,43640975
2010-01-07,17.685009,17.713472,17.514231,17.580645,10.265642,41557112
2010-01-08,17.666035,17.751423,17.571157,17.722960,10.348745,32049716
2010-01-11,17.865274,17.979128,17.713472,17.865274,10.431841,34199665
2010-01-12,17.836811,18.017078,17.685009,17.808350,10.398603,43501847
2010-01-13,17.903227,18.311195,17.903227,18.225805,10.642365,62728072
2010-01-14,18.216318,18.500950,18.149904,18.387096,10.736545,49820367
2010-01-15,18.434534,18.671726,18.273245,18.491461,10.797482,80760537
2010-01-19,18.529411,19.041746,18.500950,18.975332,11.080027,82562244
2010-01-20,19.022770,19.316889,18.851992,18.918406,11.046783,83522965
2010-01-21,19.013283,19.117647,18.187857,18.254269,10.658983,81343188
2010-01-22,18.273245,18.899431,17.931688,17.988615,10.503863,65034962
2010-01-25,18.254269,18.263758,17.874763,17.884251,10.442922,51933110
2010-01-26,17.760912,17.931688,17.675522,17.817837,10.404142,45955032
2010-01-27,17.817837,18.111954,17.703985,18.026566,10.526019,57558308
2010-01-28,18.092979,18.121443,17.656546,17.675522,10.321039,53690549
2010-01-29,17.741936,17.998102,17.571157,17.703985,10.337661,59071114
2010-02-01,17.827324,18.017078,17.741936,17.827324,10.409683,41586308
2010-02-02,17.903227,18.339659,17.808350,18.254269,10.658983,71262310
2010-02-03,17.732449,17.884251,17.476280,17.666035,10.412919,120151889
2010-02-04,17.409866,17.495256,17.087288,17.106262,10.082973,99352043
2010-02-05,16.992411,17.258064,16.698292,17.039848,10.043828,95279492
2010-02-08,16.992411,17.077799,16.812143,16.925997,9.976719,58630015
2010-02-09,16.954458,17.220114,16.745731,16.963947,9.999088,74804488
2010-02-10,17.001898,17.058825,16.726755,16.831120,9.920792,63195205
2010-02-11,16.840607,17.106262,16.717268,16.954458,9.993496,57646000
2010-02-12,16.935484,16.973434,16.717268,16.888046,9.954353,53060257
2010-02-16,17.039848,17.153700,16.707781,16.812143,9.909610,66699017
2010-02-17,16.935484,16.944971,16.631880,16.764706,9.881649,61399821
2010-02-18,16.774195,16.840607,16.650854,16.821632,9.915204,60202899
2010-02-19,16.907021,17.172676,16.821632,17.068312,10.060600,53393321
2010-02-22,17.058825,17.220114,16.869070,17.030361,10.038234,61134003
2010-02-23,16.925997,17.020872,16.707781,16.764706,9.881649,50458353
2010-02-24,16.831120,17.096773,16.698292,16.897533,9.959943,71379515
2010-02-25,16.669828,16.821632,16.537003,16.783682,9.892832,56344732
2010-02-26,16.783682,16.897533,16.603416,16.650854,9.814540,62436536
2010-03-01,16.707781,16.944971,16.679317,16.840607,9.926389,48087169
2010-03-02,16.954458,16.963947,16.650854,16.698292,9.842504,68147740
2010-03-03,16.555977,16.698292,16.328274,16.432638,9.685919,114953456
