Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,62.630001,63.070000,62.310001,62.779999,42.509476,5839300
2010-01-05,62.660000,62.750000,62.189999,62.299999,42.184460,7099000
2010-01-06,62.200001,62.410000,61.060001,61.450001,41.608925,10551300
2010-01-07,61.250000,62.340000,61.110001,61.900002,41.913624,7517700
2010-01-08,62.270000,62.410000,61.599998,61.840000,41.872982,6107300
2010-01-11,62.020000,62.430000,61.849998,62.320000,42.198002,6081300
2010-01-12,62.029999,62.660000,62.000000,62.660000,42.428230,7199400
2010-01-13,62.860001,63.290001,62.560001,62.590000,42.380833,8623000
2010-01-14,62.560001,62.730000,62.090000,62.650002,42.421452,7095600
2010-01-15,62.669998,62.980000,62.049999,62.279999,42.170925,9429100
2010-01-19,62.900002,63.820000,62.770000,63.480000,42.983467,8551500
2010-01-20,63.490002,63.599998,62.750000,63.009998,42.665218,6996800
2010-01-21,62.970001,63.599998,62.799999,63.200001,42.793869,11724100
2010-01-22,63.230000,64.779999,62.810001,63.389999,42.922531,15645900
2010-01-25,63.340000,63.599998,62.919998,63.090000,42.719398,6382200
2010-01-26,62.750000,64.000000,62.750000,63.810001,43.206921,9292700
2010-01-27,63.669998,64.000000,63.299999,63.730000,43.152733,8080800
2010-01-28,63.849998,63.869999,62.750000,62.830002,42.543335,8560100
2010-01-29,62.820000,63.220001,62.389999,62.430000,42.272484,7589600
2010-02-01,62.830002,63.970001,62.830002,63.889999,43.261089,8062700
2010-02-02,63.869999,64.050003,63.349998,64.029999,43.355881,7271400
2010-02-03,64.629997,65.750000,64.610001,65.209999,44.154888,13695300
2010-02-04,65.190002,65.269997,64.019997,64.059998,43.376194,10868400
2010-02-05,64.070000,64.339996,62.630001,63.369999,42.908981,14007600
2010-02-08,63.480000,63.799999,62.919998,62.919998,42.604267,6975100
2010-02-09,63.150002,63.849998,62.770000,63.570000,43.044407,10131500
2010-02-10,63.540001,63.830002,62.970001,63.250000,42.827724,6161300
2010-02-11,63.250000,63.840000,62.540001,63.790001,43.193367,7478900
2010-02-12,63.209999,63.889999,63.189999,63.590000,43.057945,6749800
2010-02-16,63.500000,64.180000,63.279999,64.010002,43.342346,7090200
2010-02-17,64.209999,64.349998,63.770000,64.260002,43.511627,5424600
2010-02-18,64.110001,64.620003,64.000000,64.480003,43.660576,4975800
2010-02-19,64.459999,64.889999,64.300003,64.739998,43.836632,5622600
2010-02-22,64.930000,64.930000,64.629997,64.769997,43.856941,4274900
2010-02-23,64.779999,65.050003,64.699997,64.870003,43.924656,7485700
2010-02-24,64.959999,65.550003,64.769997,65.260002,44.188736,7579700
2010-02-25,64.290001,64.639999,63.759998,64.379997,43.963390,8500000
2010-02-26,64.459999,64.730003,63.849998,63.849998,43.601463,8288400
2010-03-01,63.980000,64.139999,63.669998,63.980000,43.690224,6320300
2010-03-02,64.419998,64.419998,63.910000,64.070000,43.751690,6271700
2010-03-03,64.250000,64.339996,63.450001,63.630001,43.451241,6396100
2010-03-04,63.790001,63.790001,63.299999,63.430000,43.314651,5958200
2010-03-05,63.720001,63.759998,63.250000,63.669998,43.478558,8154600
2010-03-08,64.410004,65.540001,64.230003,65.120003,44.468712,11825600
2010-03-09,64.989998,65.500000,64.839996,65.099998,44.455051,7126900
2010-03-10,65.019997,65.239998,64.730003,64.940002,44.345798,6900200
2010-03-11,64.800003,65.209999,64.669998,65.209999,44.530170,4350400
2010-03-12,65.459999,65.980003,65.360001,65.529999,44.748692,6601700
