2.725015321665269911e-35,4.828662443120323111e+00,2.910922408162915787e+01
2.725015321665269911e-35,5.632371092474291352e+00,2.870736975695217197e+01
2.725015321665269911e-35,4.064612132022717539e+00,2.949124923717796065e+01
2.725015321665269911e-35,3.933410575992013047e+00,2.955685001519331223e+01
2.725015321665269911e-35,8.945749895776341276e+00,2.705068035530114656e+01
2.725015321665269911e-35,8.722910173568980241e+00,2.716210021640483063e+01
2.725015321665269911e-35,3.809589206211146006e+01,1.247560927213358895e+01
2.725015321665269911e-35,4.500506803301293601e+00,2.927330190153867306e+01
2.725015321665269911e-35,2.463326455796660763e+00,3.029189207529098837e+01
2.725015321665269911e-35,6.029150470587122612e+00,2.850898006789575589e+01
2.725015321665269911e-35,1.795532393648695546e+01,2.254589333494584125e+01
2.725015321665269911e-35,5.705024936754305998e+00,2.867104283481216598e+01
2.725015321665269911e-35,2.693733855690959356e+00,3.017668837534383997e+01
2.725015321665269911e-35,1.191871966960493445e+01,2.556419546838685264e+01
2.725015321665269911e-35,6.570821264797033656e+00,2.823814467079080259e+01
2.725015321665269911e-35,2.868349919338339937e+00,3.008938034352014768e+01
2.725015321665269911e-35,3.175461338695125146e+00,2.993582463384175796e+01
2.725015321665269911e-35,2.697458583881287097e+01,1.803626238378288349e+01
2.725015321665269911e-35,8.182620191159664103e+00,2.743224520760948693e+01
2.725015321665269911e-35,6.999812972646102693e+00,2.802364881686626674e+01
2.725015321665269911e-35,6.590732325123793700e+00,2.822818914062742124e+01
2.725015321665269911e-35,6.802333222978706573e+00,2.812238869169996747e+01
2.725015321665269911e-35,4.898442040498906636e+00,2.907433428293986566e+01
2.725015321665269911e-35,5.601681194292233101e+00,2.872271470604320243e+01
2.725015321665269911e-35,8.089309394938117848e+00,2.747890060572025916e+01
2.725015321665269911e-35,4.350686186025417790e+00,2.934821221017660875e+01
2.725015321665269911e-35,6.873864273920043289e+00,2.808662316622929822e+01
2.725015321665269911e-35,3.887821459688672210e+00,2.957964457334498221e+01
2.725015321665269911e-35,1.117289154696023701e+01,2.593710952970920047e+01
2.725015321665269911e-35,2.265166223197986106e+00,3.039097219159032548e+01
2.725015321665269911e-35,4.039902902807194884e+00,2.950360385178572287e+01
2.725015321665269911e-35,1.630762495829673853e+01,2.336974282404094794e+01
2.725015321665269911e-35,1.495954188914472027e+01,2.404378435861696062e+01
2.725015321665269911e-35,2.282643200035106190e+01,2.011033930301378803e+01
2.725015321665269911e-35,1.118408270657134196e+01,2.593151394990364622e+01
2.725015321665269911e-35,8.374185888689945401e+00,2.733646235884434716e+01
2.725015321665269911e-35,1.347673114559451335e+01,2.478518973039206230e+01
2.725015321665269911e-35,1.582616697275551587e+01,2.361047181681156104e+01
2.725015321665269911e-35,1.029212163929702584e+01,2.637749448354080783e+01
2.725015321665269911e-35,5.464765208579637878e+00,2.879117269889950137e+01
2.725015321665269911e-35,6.450202200686520726e+00,2.829845420284605950e+01
2.725015321665269911e-35,3.979761559421021389e+01,1.162474750608421203e+01
2.725015321665269911e-35,2.946323059931267352e+01,1.679194000353298222e+01
2.725015321665269911e-35,3.990637100184928787e+00,2.952823675309685569e+01
2.725015321665269911e-35,1.174931713570878600e+01,2.564889673533492598e+01
2.725015321665269911e-35,1.614274312683079060e+01,2.345218373977392190e+01
2.725015321665269911e-35,1.945144160410659850e+01,2.179783450113601972e+01
2.725015321665269911e-35,8.493757320501659436e+00,2.727667664293849015e+01
2.725015321665269911e-35,5.287277876754441053e+00,2.887991636481209667e+01
2.725015321665269911e-35,4.360272918120513097e+00,2.934341884412906154e+01
2.725015321665269911e-35,7.913647658180350541e-01,3.112787292028029995e+01
2.725015321665269911e-35,4.155652120704543151e+00,2.944572924283704651e+01
2.725015321665269911e-35,4.290352064101512930e+00,2.937837927113856296e+01
2.725015321665269911e-35,9.842507581426678254e-01,3.103142992411798673e+01
2.725015321665269911e-35,1.147553868233032848e+00,3.094977836907280278e+01
2.725015321665269911e-35,4.230820664247639584e+00,2.940814497106550007e+01
2.725015321665269911e-35,7.883199262827069731e+00,2.758195567177578411e+01
1.230785087902246798e-35,1.950415694693173663e+01,2.216888773077996788e+01
1.230785087902246798e-35,6.678499757091842071e+00,2.858171632569991516e+01
1.230785087902246798e-35,7.344372030973719490e+00,2.824878018875897823e+01
1.230785087902246798e-35,5.398288850816330253e+00,2.922182177883767196e+01
1.230785087902246798e-35,6.359528647370053633e+00,2.874120188056080849e+01
1.230785087902246798e-35,7.573797967564773970e+00,2.813406722046345010e+01
1.230785087902246798e-35,2.416032412535119800e+00,3.071294999797827785e+01
1.230785087902246798e-35,9.320023789456341134e+00,2.726095430951766474e+01
1.230785087902246798e-35,7.869340803146252838e+00,2.798629580267271066e+01
1.230785087902246798e-35,4.984272023818714814e+00,2.942883019233647701e+01
1.230785087902246798e-35,4.922673813433225298e+00,2.945962929752922221e+01
1.230785087902246798e-35,4.377698763034201690e+00,2.973211682272873446e+01
1.230785087902246798e-35,5.825582298342157017e+00,2.900817505507475857e+01
1.230785087902246798e-35,2.705105995256105622e+00,3.056841320661778383e+01
1.230785087902246798e-35,3.203667774097245768e+01,1.590262733375960735e+01
1.230785087902246798e-35,7.400987725384494453e+00,2.822047234155358808e+01
1.230785087902246798e-35,5.129394117804173980e+00,2.935626914534374876e+01
1.230785087902246798e-35,2.003471576791448783e+01,2.190360832028859051e+01
1.230785087902246798e-35,1.011497366530037212e+01,2.686347937159565191e+01
1.230785087902246798e-35,7.012480933818233453e+00,2.841472573733672036e+01
1.230785087902246798e-35,4.322904643807684799e+00,2.975951388234199513e+01
1.230785087902246798e-35,3.195593935629711169e+00,3.032316923643098150e+01
1.230785087902246798e-35,3.395712852274247240e+00,3.022310977810871435e+01
1.230785087902246798e-35,5.623745317685894918e+00,2.910909354540288874e+01
1.230785087902246798e-35,5.118851103452688456e+00,2.936154065251949064e+01
1.230785087902246798e-35,8.350937308656869007e+00,2.774549754991740258e+01
1.230785087902246798e-35,1.427043609398266710e+01,2.478574815725450264e+01
1.230785087902246798e-35,8.310978880854676731e+00,2.776547676381849783e+01
1.230785087902246798e-35,7.070751606635178099e+00,2.838559040092824759e+01
1.230785087902246798e-35,4.681807056010886647e+00,2.958006267624039154e+01
1.230785087902246798e-35,1.286223280831696680e+00,3.127785456382998674e+01
1.230785087902246798e-35,2.548025057533129356e+01,1.918084091658018764e+01
1.230785087902246798e-35,6.091676097578683446e+00,2.887512815545649403e+01
1.230785087902246798e-35,6.288083421521228900e+00,2.877692449348522175e+01
1.230785087902246798e-35,5.285380337830391184e+00,2.927827603533064149e+01
1.230785087902246798e-35,1.259309722545158294e+01,2.562441759152004295e+01
1.230785087902246798e-35,2.138787730747788984e+01,2.122702755050688950e+01
1.230785087902246798e-35,9.177206886853626955e+00,2.733236276081902361e+01
1.230785087902246798e-35,6.338543537940471317e+00,2.875169443527559920e+01
1.230785087902246798e-35,8.583864099561958838e+00,2.762903415446485766e+01
1.230785087902246798e-35,1.239719979694661056e+01,2.572236630577253180e+01
1.230785087902246798e-35,1.121903409813315911e+01,2.631144915517925753e+01
1.230785087902246798e-35,2.350412451904630728e+01,2.016890394472268255e+01
1.230785087902246798e-35,1.466419573170367840e+01,2.458886833839399699e+01
1.230785087902246798e-35,1.204824773719373177e+01,2.589684233564896942e+01
1.230785087902246798e-35,1.757222004354104072e+01,2.313485618247531761e+01
1.230785087902246798e-35,1.622074797589228723e+01,2.381059221629969258e+01
1.230785087902246798e-35,9.381282818181933436e+00,2.723032479515487125e+01
1.230785087902246798e-35,1.390388900254306392e+01,2.496902170297430246e+01
1.230785087902246798e-35,1.237245437600268616e+01,2.573473901624449311e+01
1.230785087902246798e-35,3.834057029156206831e+00,3.000393768966773322e+01
1.230785087902246798e-35,5.811412234754136819e+00,2.901526008686876779e+01
1.230785087902246798e-35,5.807951893501251739e+00,2.901699025749520899e+01
1.230785087902246798e-35,4.961557042315797972e+00,2.944018768308793810e+01
1.230785087902246798e-35,4.718456401562240998e+00,2.956173800346471481e+01
1.230785087902246798e-35,3.161564390928625290e+00,3.034018400878152377e+01
1.230785087902246798e-35,3.080132285398502923e+00,3.038090006154658340e+01
1.230785087902246798e-35,4.573083671934539574e+00,2.963442436827856596e+01
1.230785087902246798e-35,5.369641230306142710e+00,2.923614558909276440e+01
