5.625012798218659362e-12,6.317635653912179183e-01,9.879201563991262702e+00
5.625012798218659362e-12,3.035397779905363080e+00,8.677384456734190010e+00
5.625012798218659362e-12,1.880057175478404119e+00,9.255054758947668603e+00
5.625012798218659362e-12,1.631917881803164549e+00,9.379124405785288943e+00
5.625012798218659362e-12,9.901631095793080872e-01,9.700001791897218339e+00
5.625012798218659362e-12,1.972626245239795129e+00,9.208770224066974208e+00
5.625012798218659362e-12,3.645089667707302539e+01,-8.030364991849641143e+00
5.625012798218659362e-12,1.531676833546445682e+00,9.429244929913648932e+00
5.625012798218659362e-12,2.352392059314938333e-01,1.007746374372112541e+01
5.625012798218659362e-12,3.844501387833618722e-01,1.000285827729519106e+01
5.625012798218659362e-12,9.622441994527784814e+00,5.383862349422979143e+00
5.625012798218659362e-12,3.152574618970637843e+00,8.618796037201551741e+00
5.625012798218659362e-12,1.638948360746267818e+00,9.375609166313736864e+00
5.625012798218659362e-12,5.434453728758484203e+00,7.477856482307629449e+00
5.625012798218659362e-12,7.047814659489977096e-01,9.842692613712372918e+00
5.625012798218659362e-12,6.628290275600756676e-01,9.863668832906833828e+00
5.625012798218659362e-12,2.080510662424766899e+00,9.154828015474487657e+00
5.625012798218659362e-12,2.136974416172823688e+00,9.126596138600460151e+00
5.625012798218659362e-12,7.125144554946533093e-01,9.838826118939545395e+00
5.625012798218659362e-12,3.422808379497090048e+00,8.483679156938325860e+00
5.625012798218659362e-12,1.966287714493637040e+00,9.211939489440052142e+00
5.625012798218659362e-12,1.518492711781676219e+00,9.435836990796033774e+00
5.625012798218659362e-12,1.369332796957753562e+00,9.510416948207994992e+00
5.625012798218659362e-12,9.173258445696206298e-01,9.736420424402060902e+00
5.625012798218659362e-12,3.381672576726837409e-01,1.002599971785052979e+01
5.625012798218659362e-12,1.245564062654247683e+00,9.572301315359748486e+00
5.625012798218659362e-12,4.094562640258208930e+00,8.147802026557766197e+00
5.625012798218659362e-12,2.231219901853652932e+00,9.079473395760045307e+00
5.625012798218659362e-12,4.022285933610217357e-01,9.993969050006359822e+00
5.625012798218659362e-12,7.597171486901951321e-01,9.815224772341773374e+00
5.625012798218659362e-12,3.384352569911076025e-01,1.002586571819131755e+01
5.625012798218659362e-12,9.430614959119360208e+00,5.479775867127191447e+00
5.625012798218659362e-12,4.066923794663309444e+00,8.161621449355216384e+00
5.625012798218659362e-12,1.360497029441587458e+01,3.392598199478934262e+00
5.625012798218659362e-12,6.268770575806151268e-02,1.016373949380784047e+01
5.625012798218659362e-12,4.628185993817518273e+00,7.880990349778112858e+00
5.625012798218659362e-12,1.838336475624472666e+00,9.275915108874634996e+00
5.625012798218659362e-12,7.319465101721271516e+00,6.535350795826236237e+00
5.625012798218659362e-12,6.712509853150591788e+00,6.838828420111575213e+00
5.625012798218659362e-12,3.020733275823237918e+00,8.684716708775251703e+00
5.625012798218659362e-12,1.457432277392992415e+00,9.466367207990375121e+00
5.625012798218659362e-12,3.551270785176071865e+00,8.419447954098835396e+00
5.625012798218659362e-12,2.351165726487407959e+00,9.019500483443167127e+00
5.625012798218659362e-12,6.649971593321739594e-01,9.862584767020784682e+00
5.625012798218659362e-12,3.633358125891033907e+00,8.378404283741353709e+00
5.625012798218659362e-12,9.918301809575133632e+00,5.235932441899304735e+00
5.625012798218659362e-12,2.845869465135380416e+00,8.772148614119181786e+00
5.625012798218659362e-12,3.296364928131641503e-01,1.003026510028028895e+01
5.625012798218659362e-12,2.683912851650327003e+00,8.853126920861708271e+00
5.625012798218659362e-12,1.102348708181430492e+00,9.643908992596156082e+00
5.625012798218659362e-12,3.121932109794583465e-01,1.003898674119714229e+01
5.625012798218659362e-12,2.547938500088859470e+00,8.921114096642440927e+00
5.625012798218659362e-12,3.844387914441745324e-01,1.000286395096478387e+01
5.625012798218659362e-12,1.547802503052811418e-01,1.011769322153423012e+01
5.625012798218659362e-12,4.133040704269120846e-01,9.988431311473416230e+00
5.625012798218659362e-12,2.374227065724296981e-01,1.007637199340065592e+01
5.625012798218659362e-12,3.816844153642291460e+00,8.286661269865724933e+00
7.246286921888115492e-12,2.459257084975285501e+00,8.838821821378337162e+00
7.246286921888115492e-12,2.459971073461663327e+00,8.838464827135148028e+00
7.246286921888115492e-12,4.795271172111771563e+00,7.670814777810093688e+00
7.246286921888115492e-12,8.582025967010737943e-01,9.639349065515443016e+00
7.246286921888115492e-12,8.536307533443874274e-01,9.641634987193786088e+00
7.246286921888115492e-12,4.526348953316593260e+00,7.805275887207683283e+00
7.246286921888115492e-12,4.536244923246700034e-01,9.841638117703643829e+00
7.246286921888115492e-12,2.539046756037675934e+00,8.798926985847142390e+00
7.246286921888115492e-12,2.156749133810965446e+00,8.990075796960496746e+00
7.246286921888115492e-12,1.135261181080976733e+00,9.500819773325490658e+00
7.246286921888115492e-12,1.403699495825785348e+00,9.366600615953085907e+00
7.246286921888115492e-12,4.989398299079761956e-01,9.818980448911991843e+00
7.246286921888115492e-12,1.827497214145780369e+00,9.154701756793089729e+00
7.246286921888115492e-12,1.411312241449843019e-01,9.997884751793487013e+00
7.246286921888115492e-12,2.408247380122653780e+01,-1.972786536747289432e+00
7.246286921888115492e-12,1.125961352072297084e+00,9.505469687829830150e+00
7.246286921888115492e-12,9.732798883032525161e-01,9.581810419714352989e+00
7.246286921888115492e-12,1.366084822633575691e+01,3.238026250698101016e+00
7.246286921888115492e-12,3.329766193507007532e+00,8.403567267112475037e+00
7.246286921888115492e-12,1.467836084031370891e+00,9.334532321850293357e+00
7.246286921888115492e-12,1.521879858555680087e+00,9.307510434588138537e+00
7.246286921888115492e-12,1.208527833209579461e+00,9.464186447261189628e+00
7.246286921888115492e-12,1.172969567223432485e-01,1.000980188550480854e+01
7.246286921888115492e-12,7.004570196095491474e-02,1.003342751288550261e+01
7.246286921888115492e-12,1.369037776435917397e+00,9.383931475648020992e+00
7.246286921888115492e-12,3.965341544180842615e-01,9.870183286656937227e+00
7.246286921888115492e-12,5.299316186659714489e+00,7.418792270536122224e+00
7.246286921888115492e-12,1.119688444463687871e+00,9.508606141634135867e+00
7.246286921888115492e-12,2.575164899137615038e+00,8.780867914297171950e+00
7.246286921888115492e-12,2.066954763289974739e+00,9.034972982220992321e+00
7.246286921888115492e-12,2.148730879806941274e-01,9.961013819875631725e+00
7.246286921888115492e-12,5.753738176391072656e+00,7.191581275670443141e+00
7.246286921888115492e-12,3.153259995943220040e-01,9.910787364068818661e+00
7.246286921888115492e-12,2.551651837231447395e+00,8.792624445250256215e+00
7.246286921888115492e-12,2.982124241475039295e+00,8.577388243128460488e+00
7.246286921888115492e-12,3.079165735886969291e+00,8.528867495922494157e+00
7.246286921888115492e-12,2.938688316720365012e+00,8.599106205505796297e+00
7.246286921888115492e-12,3.750838741011104815e+00,8.193030993360427061e+00
7.246286921888115492e-12,2.782920127450407843e+00,8.676990300140776213e+00
7.246286921888115492e-12,2.680992137910506390e+00,8.727954294910725608e+00
