Date,AAPL,IBM,MCD
2012-05-11,-0.006678,0.002841,0.000327
2012-05-14,-0.014981,-0.0086,-0.011099
2012-05-15,-0.009047,-0.002006,0.001431
2012-05-16,-0.012817,0.003467,0.004615
2012-05-17,-0.029226,-0.009212,-0.019797
2012-05-18,0.00049,-0.010157,0.002566
2012-05-21,0.05826,0.009598,0.015804
2012-05-22,-0.007679,-0.004753,0.000767
2012-05-23,0.0244,-0.003556,0.001533
2012-05-24,-0.009184,-0.000153,0.000547
2012-05-25,-0.00536,-0.009128,-0.005244
2012-05-29,0.017749,0.011117,-0.001647
2012-05-30,0.012057,-0.009824,-0.008691
2012-05-31,-0.002486,-0.008379,-0.008545
2012-06-01,-0.028976,-0.019803,-0.029438
2012-06-04,0.005882,-0.002856,-0.004498
2012-06-05,-0.002587,0.003501,0.008804
2012-06-06,0.015333,0.025317,0.018144
2012-06-07,0.000455,0.00232,-0.003158
2012-06-08,0.015042,0.0036,-0.007128
2012-06-11,-0.015767,-0.013478,-0.013219
2012-06-12,0.008736,0.010597,0.010625
2012-06-13,-0.006943,-0.007453,0.005257
2012-06-14,-0.001101,0.010357,0.019893
2012-06-15,0.004549,0.020502,0.008694
2012-06-18,0.003666,0.011865,0.000801
2012-06-19,0.002783,0.003228,-0.007092
2012-06-20,0.004412,0.002686,-0.002028
2012-06-21,0.00604,0.002145,0.003037
2012-06-22,0.007669,0.001603,0.008101
2012-06-25,-0.019464,-0.004337,-0.002603
2012-06-26,0.002208,-0.004718,0.011121
2012-06-27,0.004318,0.00547,-0.008642
2012-06-28,0.007742,0.004073,-0.007456
2012-06-29,0.011165,0.002675,-0.006269
2012-07-02,0.014589,0.001278,-0.005083
2012-07-03,0.011628,0.000511,0.005677
2012-07-05,0.017567,-0.003267,0.008128
2012-07-06,-0.006656,-0.019868,0.004031
2012-07-09,0.01322,-0.00909,0.001561
2012-07-10,0.003503,-0.007256,-0.003209
2012-07-11,-0.006215,-0.005422,-0.007978
2012-07-12,-0.009149,-0.01166,0.026807
2012-07-13,0.010135,0.015948,0.003916
2012-07-16,0.003207,-0.006559,-0.006935
2012-07-17,4.9e-05,-0.006169,0.002619
2012-07-18,0.006672,0.015747,0.004238
2012-07-19,0.013295,0.037663,0.005856
2012-07-20,-0.016311,-0.014795,-0.012721
2012-07-23,-0.000778,-0.008418,-0.028827
2012-07-24,-0.004819,-0.002568,-0.009894
2012-07-25,-0.043184,0.003888,-0.000227
2012-07-26,-0.012651,0.008234,0.000954
2012-07-27,0.017882,0.012581,0.002135
2012-07-30,0.016867,0.001477,0.00157
2012-07-31,0.026436,-0.003559,0.000336
2012-08-01,-0.006467,-0.004082,0.000783
2012-08-02,0.001615,-0.00374,0.001789
2012-08-03,0.013014,0.020931,0.0
2012-08-06,0.011126,0.001209,0.001116
2012-08-07,-0.002634,0.005886,-0.007582
2012-08-08,-0.001691,-0.004502,-0.016627
2012-08-09,0.001404,-0.003065,-0.004341
2012-08-10,0.001563,0.004385,0.012048
2012-08-13,0.013351,-0.001405,-0.003401
2012-08-14,0.002682,-0.003618,0.002503
2012-08-15,-0.001361,0.000555,-0.003518
2012-08-16,0.008735,0.012298,-0.003986
2012-08-17,0.018496,0.001892,-0.001143
2012-08-20,0.026292,-0.003578,0.009272
2012-08-21,-0.013666,-0.009227,0.00397
2012-08-22,0.019526,-0.007048,0.000339
2012-08-23,-0.009329,-0.007858,-0.003388
2012-08-24,0.00089,0.010577,0.007592
2012-08-27,-0.000206,0.003194,0.001562
2012-08-28,-0.001302,-0.00419,-0.004467
2012-08-29,-0.001971,0.001078,0.005721
2012-08-30,-0.014255,-0.008766,-0.010597
2012-08-31,0.002064,0.007654,0.008906
2012-09-04,0.014626,-0.001591,-0.004917
2012-09-05,-0.007022,0.00257,0.000112
2012-09-06,-0.000428,0.00229,0.001986
2012-09-07,0.006166,0.002009,0.00386
2012-09-10,-0.026013,0.007268,0.003076
2012-09-11,-0.003244,0.011545,-0.001095
2012-09-12,0.013927,0.00246,-0.004167
2012-09-13,0.019693,0.01271,0.008258
2012-09-14,0.012153,0.002181,0.00142
2012-09-17,0.012296,0.001644,0.004798
2012-09-18,0.003044,-0.000386,0.010202
2012-09-19,0.000271,-0.003091,-0.002686
2012-09-20,-0.004843,-0.001211,0.003447
2012-09-21,0.001989,-0.00097,0.006012
2012-09-24,-0.013284,-0.00335,0.0
2012-09-25,-0.024971,-0.00151,-0.009071
2012-09-26,-0.012412,-0.004781,0.003661
2012-09-27,0.024264,0.009363,0.000751
2012-09-28,-0.020871,0.007479,-0.016297
2012-10-01,-0.011558,0.014558,0.002616
2012-10-02,0.002912,-0.002993,-0.011523
2012-10-03,0.015333,0.003193,-0.006379
2012-10-04,-0.006925,-0.00057,0.007526
2012-10-05,-0.014511,-0.002113,0.00673
2012-10-08,-0.022097,-0.003656,0.005934
2012-10-09,-0.003635,-0.008722,0.006227
2012-10-10,0.007958,-0.010433,0.003148
2012-10-11,-0.019987,-0.000291,-0.000433
2012-10-12,0.002563,0.009914,0.001624
2012-10-15,0.00802,0.005438,0.010702
2012-10-16,0.023678,0.009908,0.00631
2012-10-17,-0.007972,-0.049147,-0.004357
2012-10-18,-0.022006,-0.028677,-0.02447
2012-10-19,-0.036039,-0.008207,-0.044583
2012-10-22,-0.03432,-0.012206,-0.025062
2012-10-23,-0.032601,-0.016204,-0.00554
2012-10-24,0.005657,-0.002771,-0.007731
2012-10-25,-0.011818,0.004614,0.000573
2012-10-26,-0.009089,0.008716,-0.0071
2012-10-31,-0.014371,0.006519,0.001038
2012-11-01,0.002049,0.013468,0.0
2012-11-02,0.007804,0.00857,0.003454
2012-11-05,0.013558,0.003671,0.006908
2012-11-06,-0.003028,0.00479,0.005831
2012-11-07,-0.042635,-0.020044,-0.012618
2012-11-08,-0.012661,-0.011232,-0.0086
2012-11-09,0.017313,-0.00242,-0.004581
2012-11-12,-0.007732,-0.002057,0.001652
2012-11-13,0.000129,-0.004914,-0.002827
2012-11-14,-0.011089,-0.014921,-0.000236
2012-11-15,-0.020973,0.001833,-0.006736
2012-11-16,0.003919,0.005865,0.000833
2012-11-19,0.072108,0.018241,0.010937
2012-11-20,-0.00852,-0.006042,0.007526
2012-11-21,0.001409,0.005761,0.003852
2012-11-23,0.017447,0.016816,0.012092
2012-11-26,0.031549,-0.003153,-0.009305
2012-11-27,-0.008057,-0.008555,-0.003711
2012-11-28,-0.003146,0.003922,0.006983
2012-11-29,0.011013,-0.002344,-0.000347
2012-11-30,0.006284,-0.002724,-5.8e-05
2012-12-03,0.001555,-0.003104,0.00023
2012-12-04,-0.017639,-0.000633,0.001608
2012-12-05,-0.064357,-0.003749,-0.002638
2012-12-06,0.015683,0.005566,0.012878
2012-12-07,-0.025565,0.011861,0.004427
2012-12-10,-0.006432,0.00349,0.010511
2012-12-11,0.021838,0.008203,0.002349
2012-12-12,-0.004415,-0.006437,-0.003459
2012-12-13,-0.017273,-0.004975,-0.001568
2012-12-14,-0.037569,-0.001198,-0.003252
2012-12-17,0.017733,0.0097,0.011589
2012-12-18,0.029046,0.010691,0.006784
2012-12-19,-0.014216,-0.003117,-0.008948
2012-12-20,-0.008702,-0.001589,0.003679
2012-12-21,-0.003542,-0.003431,-0.003095
2012-12-24,0.001617,-0.005274,-0.009869
2012-12-26,-0.013784,-0.002339,-0.00616
2012-12-27,0.004016,0.003959,-0.000225
2012-12-28,0.024163,0.00651,0.003484
2012-12-31,0.04431,0.009061,0.007193
2013-01-02,0.031682,0.025059,0.021653
2013-01-03,-0.012622,-0.0055,0.005659
2013-01-04,-0.027855,-0.006555,-0.008606
2013-01-07,-0.005882,-0.004382,0.011798
2013-01-08,0.002691,-0.001398,0.00033
2013-01-09,-0.015629,-0.002852,-0.00143
2013-01-10,0.012396,0.002912,0.006497
2013-01-11,-0.011628,-0.003249,0.002158
2013-01-14,-0.035653,-0.009411,-0.00218
2013-01-15,-0.03155,-0.000623,-0.000218
2013-01-16,0.041509,0.000467,-0.00448
2013-01-17,-0.006738,0.005504,0.007245
2013-01-18,0.00161,0.018357,0.006731
2013-01-22,0.009957,0.031211,0.006216
2013-01-23,0.018305,0.044064,0.005702
2013-01-24,-0.123558,-0.001465,-0.001819
2013-01-25,-0.023574,0.002691,0.004394
2013-01-28,0.02262,-0.000195,0.006829
2013-01-29,0.018763,-0.005026,0.005935
2013-01-30,-0.003142,-0.001864,-0.002634
2013-01-31,-0.002933,-0.002211,0.006549
2013-02-01,-0.004105,0.010391,0.006926
2013-02-04,-0.024911,-0.006775,-0.01407
2013-02-05,0.035088,-0.004907,0.003277
2013-02-06,-0.00107,-0.008728,0.001686
2013-02-07,0.023767,-0.006368,-0.004628
2013-02-08,0.014438,0.009713,0.002536
2013-02-11,0.010421,-0.007537,0.003162
2013-02-12,-0.025066,-0.0006,-0.000736
2013-02-13,-0.001902,0.00025,-0.011567
2013-02-14,-0.000899,-0.002199,-0.004681
2013-02-15,-0.013781,0.006662,0.003634
2013-02-19,-0.00037,-0.003284,-0.000533
2013-02-20,-0.024218,-0.005042,0.000639
2013-02-21,-0.006216,-0.004917,0.002449
2013-02-22,0.010649,0.013916,0.011791
2013-02-25,-0.017768,-0.017803,0.009344
2013-02-26,-0.013784,-0.000892,0.002126
2013-02-27,-0.0098,0.016019,-0.005092
2013-02-28,-0.00713,-0.007414,0.001776
2013-03-01,-0.024762,0.010357,-0.002294
2013-03-04,-0.024206,0.011237,-0.006375
2013-03-05,0.026402,0.006531,0.007784
2013-03-06,-0.01271,0.008958,0.010437
2013-03-07,0.011559,0.004991,0.002892
2013-03-08,0.002648,0.004584,0.016686
2013-03-11,0.014245,-0.001426,0.001824
2013-03-12,-0.021559,0.002237,-0.001315
2013-03-13,-0.000187,0.007172,0.006278
2013-03-14,0.009688,0.017637,-0.000704
2013-03-15,0.025803,-0.004078,0.003625
2013-03-18,0.027183,-0.007956,-0.011036
2013-03-19,-0.002699,0.001079,-0.001725
2013-03-20,-0.005303,0.00759,0.00376
2013-03-21,0.001438,-0.01302,-0.00243
2013-03-22,0.020277,-0.000848,0.00751
2013-03-25,0.003615,-0.006318,-0.010376
2013-03-26,-0.005263,0.007687,0.002647
2013-03-27,-0.019647,-0.006922,0.004061
2013-03-28,-0.020837,0.011428,0.007988
2013-04-01,-0.031062,-0.004313,-0.00642
2013-04-02,0.002052,0.009323,0.012216
2013-04-03,0.005119,-0.007931,-0.010074
2013-04-04,-0.009884,-0.006348,0.013904
2013-04-05,-0.002313,-0.001439,0.011492
2013-04-08,0.005258,0.003469,0.00908
2013-04-09,0.012828,0.008378,0.006667
2013-04-10,0.020399,0.013287,0.004255
2013-04-11,-0.003121,0.00434,0.004927
2013-04-12,-0.01043,-0.007233,0.015688
2013-04-15,-0.02315,-0.010029,-0.013901
2013-04-16,0.01522,0.013094,0.008713
2013-04-17,-0.054993,-0.010991,-0.004852
2013-04-18,-0.026688,-0.012019,-0.006144
2013-04-19,-0.003877,-0.08279,-0.019527
2013-04-22,0.020843,-0.011421,-0.006005
2013-04-23,0.018712,0.020125,0.00443
2013-04-24,-0.00165,0.000522,0.01263
2013-04-25,0.007202,0.011684,-0.000792
2013-04-26,0.021598,0.001856,-0.000495
2013-04-29,0.030968,0.024909,0.012786
2013-04-30,0.029434,0.017022,-0.000391
2013-05-01,-0.007882,-0.014368,-0.007441
2013-05-02,0.001064,-0.001947,0.000492
2013-05-03,0.010011,0.010475,0.008426
2013-05-06,0.023846,-0.008459,-0.008259
2013-05-07,-0.00445,0.004192,0.002155
2013-05-08,0.011294,0.005844,-0.0131
2013-05-09,-0.015242,-0.007714,-0.012481
2013-05-10,-0.008319,0.006052,0.005116
2013-05-13,0.003907,-0.009781,0.001796
2013-05-14,-0.023926,0.003655,0.008169
2013-05-15,-0.033817,0.000541,0.007411
2013-05-16,0.013361,0.006738,-0.008141
2013-05-17,-0.003037,0.01832,0.004153
2013-05-20,0.022319,-0.00403,0.0
2013-05-21,-0.007383,0.005058,0.005909
2013-05-22,0.003844,-0.007956,-0.003916
2013-05-23,0.00179,-0.00401,-0.006979
2013-05-24,0.006808,-0.002134,-0.007325
2013-05-28,-0.008334,0.010014,0.009472
2013-05-29,0.007951,0.000674,-0.021632
2013-05-30,0.014901,0.006926,-0.01999
2013-05-31,-0.004097,-0.006401,-0.005151
2013-06-03,0.002201,0.004471,0.014394
2013-06-04,-0.003574,-0.00613,-0.002714
2013-06-05,-0.009348,-0.016732,-0.019823
2013-06-06,-0.01494,0.005228,0.002697
2013-06-07,0.00764,0.012512,0.016549
2013-06-10,-0.006609,-0.006445,0.012719
2013-06-11,-0.002939,-0.005073,-0.013061
2013-06-12,-0.012363,-0.013629,0.000102
2013-06-13,0.008723,0.012773,0.006515
2013-06-14,-0.013556,-0.007705,-0.004652
2013-06-17,0.004534,0.004154,0.003251
2013-06-18,-0.007889,-0.005074,-0.003087
2013-06-19,-0.020312,-0.014302,-0.009424
2013-06-20,-0.014563,-0.02273,-0.020443
2013-06-21,-0.008013,-0.009577,0.004546
2013-06-24,-0.026505,-0.009823,0.000617
2013-06-25,0.000224,0.00744,0.002364
2013-06-26,-0.011326,-0.000615,0.013536
2013-06-27,-0.010777,0.004054,0.008195
2013-06-28,0.006984,-0.023205,-0.006523
2013-07-01,0.032003,0.00089,0.008283
2013-07-02,0.022653,0.00115,0.001102
2013-07-03,0.00552,0.009138,0.004203
2013-07-05,-7.9e-05,0.004697,0.002202
2013-07-08,-0.005678,0.000256,0.0002
2013-07-09,0.017588,-0.018874,0.001101
2013-07-10,-0.003836,0.004966,-0.0001
2013-07-11,0.015592,0.002861,0.008102
2013-07-12,-0.001825,-0.003786,0.007838
2013-07-15,0.00218,0.010048,-0.008171
2013-07-16,0.006457,-0.000773,0.00129
2013-07-17,0.000256,0.003611,-0.007732
2013-07-18,0.00337,0.017682,0.000799
2013-07-19,-0.015773,-0.022476,0.000898
2013-07-22,0.0032,0.002842,-0.026828
2013-07-23,-0.017171,0.004586,-0.008403
2013-07-24,0.051362,0.00836,-0.001033
2013-07-25,-0.004563,0.003103,0.008587
2013-07-26,0.005678,0.000659,0.005539
2013-07-29,0.01542,-0.005777,-0.001632
2013-07-30,0.01235,-0.001019,0.005109
2013-07-31,-0.001743,-0.004949,-0.002948
2013-08-01,0.009171,0.003948,0.00938
2013-08-02,0.012832,-0.00332,0.00202
2013-08-05,0.001942,-0.013194,-0.002111
2013-08-06,-0.008947,-0.023069,-0.006243
2013-08-07,-0.00058,-0.012723,-0.003648
2013-08-08,-0.008538,-0.003341,-0.002949
2013-08-09,-0.01423,-0.000585,-0.004284
2013-08-12,0.028408,0.006762,-0.005941
2013-08-13,0.047522,-0.003543,-0.00608
2013-08-14,0.01824,-0.004723,-0.003525
2013-08-15,-0.001184,-0.009279,-0.007491
2013-08-16,0.008877,-0.002422,-0.003774
2013-08-19,0.01077,-0.005989,0.004735
2013-08-20,-0.013137,0.001791,0.000209
2013-08-21,0.002575,0.001626,-0.004084
2013-08-22,0.001194,0.001785,0.00368
2013-08-23,-0.003857,0.001242,-0.003457
2013-08-26,0.003892,-0.003667,0.001892
2013-08-27,0.00431,-0.00342,0.007484
2013-08-28,0.004728,-0.003174,0.013075
2013-08-29,0.00163,0.002635,-0.012698
2013-08-30,-0.009111,-0.002026,-0.005271
2013-09-03,0.002791,0.009272,0.001696
2013-09-04,0.020693,-0.004512,0.006771
2013-09-05,-0.006858,0.00557,0.005254
2013-09-06,0.005956,-0.006082,0.006272
2013-09-09,0.015957,0.010654,0.001974
2013-09-10,-0.022779,0.008758,0.004562
2013-09-11,-0.054444,0.021972,0.005883
2013-09-12,0.010648,0.000157,-0.002873
2013-09-13,-0.01648,0.00755,0.001749
2013-09-16,-0.031792,0.0051,0.003698
2013-09-17,0.011553,-0.005126,0.002149
2013-09-18,0.020557,0.011761,0.007966
2013-09-19,0.016398,-0.005298,-0.007903
2013-09-20,0.033048,-9.7e-05,-0.00199
2013-09-23,0.049699,0.005105,0.003922
2013-09-24,-0.003139,-0.005341,0.00514
2013-09-25,-0.015477,-0.002632,-0.001636
2013-09-26,0.00974,0.003958,0.005839
2013-09-27,-0.007137,-0.017348,-0.010897
2013-09-30,-0.012429,-0.009309,-0.00937
2013-10-01,0.023513,0.00648,-0.000832
2013-10-02,0.005476,0.000266,-0.003617
2013-10-03,-0.012562,-0.005947,-0.006402
2013-10-04,-0.001395,-0.00865,-0.004996
2013-10-07,0.009772,-0.011353,-0.00359
2013-10-08,-0.013962,-0.018076,-0.004451
2013-10-09,0.011748,0.014548,-0.007132
2013-10-10,0.006268,0.019027,0.012544
2013-10-11,0.006474,0.007523,0.003177
2013-10-14,0.006554,0.004351,-0.000211
2013-10-15,0.005322,-0.012355,-0.009713
2013-10-16,0.004873,0.01121,0.015139
2013-10-17,0.006765,-0.063728,0.002625
2013-10-18,0.008702,-0.006006,-0.002828
2013-10-21,0.024504,-0.005294,-0.006408
2013-10-22,-0.002858,0.012206,0.005603
2013-10-23,0.009791,0.004572,-0.009567
2013-10-24,0.013239,0.011549,0.004989
2013-10-25,-0.011186,-0.005343,0.001056
2013-10-28,0.007453,0.002827,0.006225
2013-10-29,-0.024911,0.026896,0.00713
2013-10-30,0.015909,-0.010817,-0.000208
2013-10-31,-0.004191,-0.005218,0.005103
2013-11-01,0.004366,0.000292,0.002912
2013-11-04,0.012922,0.005803,0.00072
2013-11-05,-0.002468,-0.013424,0.001028
2013-11-06,-0.008621,0.007534,0.00503
2013-11-07,-0.016183,0.00452,-0.00715
2013-11-08,0.015747,-5.6e-05,-0.001955
2013-11-11,-0.002901,0.016056,0.000825
2013-11-12,0.00185,0.001039,0.005871
2013-11-13,0.001192,0.002622,0.004608
2013-11-14,0.014463,-0.0073,-0.005606
2013-11-15,-0.006002,0.005378,-0.00656
2013-11-18,-0.012115,0.006987,0.007532
2013-11-19,0.001774,0.004228,0.003379
2013-11-20,-0.008758,-0.000324,-0.004491
2013-11-21,-0.005664,-0.007847,0.000672
2013-11-22,-0.002571,-0.01537,0.005834
2013-11-25,0.00758,-0.013017,0.006614
2013-11-26,0.018444,-0.009109,-0.007279
2013-11-27,0.023547,0.009362,-0.011609
2013-11-29,0.018518,0.003967,0.003194
2013-12-02,-0.008704,-0.012244,-0.008832
2013-12-03,0.027375,-0.007888,-0.001347
2013-12-04,-0.002331,-0.001931,-0.006952
2013-12-05,0.005133,0.001935,-0.002925
2013-12-06,-0.013876,0.00903,0.014356
2013-12-09,0.011446,-0.001182,-0.011157
2013-12-10,-0.001554,-0.001916,-0.00303
2013-12-11,-0.007409,-0.01084,-0.001781
2013-12-12,-0.001461,-0.010445,-0.012177
2013-12-13,-0.0109,-0.003288,0.003613
2013-12-16,0.005537,0.029225,0.010695
2013-12-17,-0.004502,-0.011752,-0.01121
2013-12-18,-0.007604,0.016727,0.016423
2013-12-19,-0.011457,0.008506,-0.008235
2013-12-20,0.008375,-0.00111,0.0144
2013-12-23,0.038377,0.012276,-0.002176
2013-12-24,-0.004245,0.005433,0.002492
2013-12-26,-0.006641,0.011625,0.003107
2013-12-27,-0.006757,-0.001457,0.000723
2013-12-30,-0.009945,0.007186,0.001032
2013-12-31,0.011722,0.006223,0.000206
2014-01-02,-0.014064,-0.010876,-0.00639
2014-01-03,-0.004306,-0.007152,-0.006768
2014-01-06,0.005453,-0.003429,-0.007147
2014-01-07,-0.007152,0.019946,0.005529
2014-01-08,0.006333,-0.009172,-0.010064
2014-01-09,-0.01277,-0.003139,0.000524
2014-01-10,-0.006673,-0.00064,0.003562
2014-01-13,0.005235,-0.016555,-0.010125
2014-01-14,0.019898,0.009557,0.004113
2014-01-15,0.020077,0.009789,0.00252
2014-01-16,-0.00558,0.005433,0.006285
2014-01-17,0.004978,-0.00165,0.003933
2014-01-21,0.015536,-0.008733,0.00158
2014-01-22,0.004444,-0.032797,-0.002104
2014-01-23,0.008468,0.002634,0.004637
2014-01-24,-0.018177,-0.01691,-0.009337
2014-01-27,0.008112,-0.009686,-0.003812
2014-01-28,-0.079927,-0.005902,0.001169
2014-01-29,-0.040932,-0.00023,0.004074
2014-01-30,-0.001937,0.005442,0.006978
2014-01-31,-4e-05,-0.007977,-0.002617
2014-02-03,0.001858,-0.021395,-0.012212
2014-02-04,0.014476,-0.000347,0.000753
2014-02-05,0.007469,0.0081,0.005264
2014-02-06,-0.000156,0.002468,0.014533
2014-02-07,0.01399,0.014771,0.010322
2014-02-10,0.017915,-0.000621,-0.011051
2014-02-11,0.013176,0.014452,0.00506
2014-02-12,-7.5e-05,0.003005,-0.00472
2014-02-13,0.015879,0.008877,0.006007
2014-02-14,-0.000808,0.010174,0.003352
2014-02-18,0.003677,-0.002722,0.002506
2014-02-19,-0.015788,-0.00131,-0.004895
2014-02-20,-0.011575,0.00716,0.002093
2014-02-21,-0.011108,-0.007978,0.007311
2014-02-24,0.004379,0.003611,0.000518
2014-02-25,-0.002322,0.004071,-0.003518
2014-02-26,-0.009022,0.00453,-0.007555
2014-02-27,0.019948,0.006574,-0.008447
2014-02-28,-0.00271,-0.00054,0.000736
2014-03-03,0.002888,-0.004914,-0.008723
2014-03-04,0.006594,0.011831,0.006997
2014-03-05,0.002108,0.003755,0.000421
2014-03-06,-0.003024,0.002672,0.005894
2014-03-07,-0.000584,0.000213,-0.000837
2014-03-10,0.000905,-0.006873,-0.003141
2014-03-11,0.009738,0.001985,0.037605
2014-03-12,0.00097,-0.002891,-0.000709
2014-03-13,-0.011107,-0.012458,-0.013575
2014-03-14,-0.011231,-0.00919,0.002157
2014-03-17,0.003907,0.019757,0.000205
2014-03-18,0.008847,0.005382,-0.002971
2014-03-19,-0.000263,-0.011241,-0.012434
2014-03-20,-0.004819,0.01727,0.005203
2014-03-21,0.007887,-0.006546,-0.011698
2014-03-24,0.01186,0.008464,0.007437
2014-03-25,0.010757,0.036069,-0.002807
2014-03-26,-0.00956,-0.012408,-0.00073
2014-03-27,-0.005338,-0.004571,0.00525
2014-03-28,-0.001116,0.003266,0.011231
2014-03-31,-0.000223,0.010711,0.008124
2014-04-01,0.009148,0.010442,-0.001326
2014-04-02,0.001109,0.003,-0.000305
2014-04-03,-0.00693,-0.004443,0.000717
2014-04-04,-0.012936,-0.004775,0.00215
2014-04-07,-0.015701,0.01434,-0.008787
2014-04-08,-5.7e-05,-0.006323,0.01103
2014-04-09,0.013144,0.017331,0.002753
2014-04-10,-0.012898,-0.004882,0.010981
2014-04-11,-0.007393,-0.002504,-0.001408
2014-04-14,-0.007262,-0.003148,0.002892
2014-04-15,-0.007131,-0.003792,0.007192
2014-04-16,0.002027,-0.003147,0.0
2014-04-17,0.011426,-0.032536,-0.005752
2014-04-21,0.011868,0.011894,-0.005786
2014-04-22,0.000998,-0.000624,-0.003512
2014-04-23,-0.013071,-0.002186,-0.001913
2014-04-24,0.081982,-0.007876,0.007162
2014-04-25,0.007345,-0.003102,0.008914
2014-04-28,0.038728,0.01851,-0.00417
2014-04-29,-0.002963,0.0102,0.011863
2014-04-30,-0.003782,0.00697,-0.001182
2014-05-01,0.002356,-0.014964,-0.004143
2014-05-02,0.00186,-0.010799,0.004655
2014-05-05,0.014142,-0.00094,-0.002859
2014-05-06,-0.010899,-0.006431,-0.001879
2014-05-07,-0.003499,-0.003841,0.010005
2014-05-08,-0.007327,-0.00206,-9.8e-05
2014-05-09,-0.004167,0.006193,0.009613
2014-05-12,0.01245,0.0131,-0.00068
2014-05-13,0.001569,-0.001973,0.006514
2014-05-14,0.000185,-0.018055,-0.00483
2014-05-15,-0.008504,-0.011975,-0.005144
2014-05-16,0.014758,0.003218,0.006244
2014-05-19,0.007478,-0.004032,0.00038
2014-05-20,0.000198,-0.011283,-0.005485
2014-05-21,0.002646,0.008113,0.010145
2014-05-22,0.001583,-0.003809,-0.001073
2014-05-23,0.011297,0.0014,-0.004392
2014-05-27,0.018726,-0.006239,0.003529
2014-05-28,-0.002589,-0.0092,-0.010356
2014-05-29,0.018221,0.003714,0.000395
2014-05-30,-0.003746,0.003265,0.000888
2014-06-02,-0.006872,0.007214,0.005915
2014-06-03,0.002274,0.003987,0.007837
2014-06-04,0.011419,0.000759,0.009759
2014-06-05,0.003924,0.007967,9.8e-05
2014-06-06,-0.00275,0.002097,-0.004783
2014-06-09,0.016001,-0.000805,-0.005689
2014-06-10,0.00587,-0.010364,-0.004932
2014-06-11,-0.004138,-0.01107,-0.00456
2014-06-12,-0.016727,-0.005652,-0.006572
2014-06-13,-0.010944,0.007394,0.007318
2014-06-16,0.010079,-0.00115,0.00607
2014-06-17,-0.001301,-0.000494,0.001681
2014-06-18,0.001086,0.007352,0.00079
2014-06-19,-0.003471,-0.004248,0.005525
2014-06-20,-0.010342,-0.006947,9.8e-05
2014-06-23,-0.00088,0.00325,-9.8e-05
2014-06-24,-0.006055,-0.006918,-0.004318
2014-06-25,-3.9e-05,-0.004428,-0.002651
2014-06-26,0.005976,-0.001937,-0.000984
2014-06-27,0.011881,0.007429,-0.000493
2014-06-30,0.010328,-0.002421,-0.007096
2014-07-01,0.006349,0.028025,0.002581
2014-07-02,0.006116,0.014384,0.003528
2014-07-03,0.005884,0.000743,0.004476
2014-07-07,0.020632,-0.002599,-0.008021
2014-07-08,-0.00646,-0.004361,-0.000799
2014-07-09,0.00042,0.00641,0.009791
2014-07-10,-0.003669,-0.003821,-0.004848
2014-07-11,0.001894,0.001598,-0.002088
2014-07-14,0.012917,0.009894,0.000996
2014-07-15,-0.011716,-0.007216,-0.001692
2014-07-16,-0.005665,0.020532,-0.010269
2014-07-17,0.004365,0.010292,-0.001983
2014-07-18,0.014395,5.2e-05,0.006303
2014-07-21,-0.005189,-0.008571,-0.014547
2014-07-22,0.008303,0.016977,-0.013122
2014-07-23,0.026077,-0.00237,-0.009556
2014-07-24,-0.001646,0.008315,0.0
2014-07-25,0.006596,-0.004302,0.00388
2014-07-28,0.013822,0.007099,0.000627
2014-07-29,0.005742,0.002085,0.000992
2014-07-30,-0.002338,-0.00293,0.001357
2014-07-31,-0.025981,-0.01201,-0.014487
2014-08-01,0.005544,-0.013148,-0.00275
2014-08-04,-0.005617,0.002591,0.000106
2014-08-05,-0.004917,-0.013394,-0.009331
2014-08-06,-0.001682,-0.00604,0.000428
2014-08-07,-0.005055,-0.00898,-0.001712
2014-08-08,0.002752,0.012642,0.002572
2014-08-11,0.013194,0.004501,-0.000214
2014-08-12,-0.000208,-0.000693,0.000321
2014-08-13,0.013233,0.003256,0.004275
2014-08-14,0.002674,-0.000372,-0.003193
2014-08-15,0.004923,-0.002661,0.001388
2014-08-18,0.012043,0.010567,0.004905
2014-08-19,0.013816,0.00375,0.002122
2014-08-20,0.000398,0.000158,-0.002753
2014-08-21,9.9e-05,0.005944,0.00361
2014-08-22,0.007357,-0.004288,-0.000846
2014-08-25,0.002171,0.003939,-0.000106
2014-08-26,-0.006401,0.009573,-0.003494
2014-08-27,0.012291,-0.003834,0.005738
2014-08-28,0.007368,-0.001136,0.000639
2014-08-29,0.002445,0.001562,-0.004461
2014-09-02,-0.001133,-0.001164,-0.003439
2014-09-03,-0.00471,-0.00389,-0.002418
2014-09-04,-0.008288,-0.006616,-0.001396
2014-09-05,0.008663,0.002727,0.000645
2014-09-08,-0.006163,-0.005544,-0.006124
2014-09-09,-0.00269,-0.003383,-0.004226
2014-09-10,0.000784,-0.001221,-0.002328
2014-09-11,0.004257,0.00094,-0.00043
2014-09-12,0.002268,-0.002295,0.004088
2014-09-15,-0.000295,0.002771,0.001393
2014-09-16,-0.007576,0.005996,0.002996
2014-09-17,0.007139,-0.000829,-0.002347
2014-09-18,0.002067,0.004927,-0.000535
2014-09-19,-0.008154,0.00129,0.009414
2014-09-22,0.00099,-0.004588,-0.004557
2014-09-23,0.015634,-0.007716,-0.004471
