0,1,2,3,4,5
2.53271421218832,0.559701347775942,0.244955743807939,1.32117473524751,0.372187933904734,0.724285923112559
2.32495990222236,0.536440855029358,0.245717811264428,1.27611844485167,0.351463858957186,0.707902504632389
2.13738260410747,0.508246124971701,0.235749120674186,1.22394422868613,0.314123277738888,0.718911513374548
2.36560941396041,0.585534729979158,0.279924271318003,1.23922053796951,0.322270581411506,0.706685814636162
2.68849630654259,0.646695143484997,0.429218217395423,1.21416171446975,0.351159267903446,0.766421483894345
2.43766228133119,0.600010286982709,0.405157649108122,1.25791987973303,0.322696816050257,0.75691639703346
2.45664693894095,0.666057574575575,0.452366095265074,1.34495689724641,0.373995220603083,0.775789680629124
2.26677782682882,0.673877639892421,0.433696200735318,1.50533658750458,0.413157150800782,0.769271280060502
2.08009957894985,0.606657565407532,0.401821213447204,1.38808175476238,0.397580492280134,0.762819056005055
2.06619132926427,0.53714982950566,0.35485140079572,1.33492970571849,0.395017950829223,0.75749853017169
2.55747426870817,0.633641301290407,0.558311344658255,1.30254297478116,0.428872235392667,0.85451475643316
2.34903112742901,0.62628830018239,0.515074732221938,1.37644051702672,0.424446304472324,0.829720494002065
2.26370114644476,0.584816149088498,0.534155832340009,1.26419427061341,0.403440406041864,0.870576484858694
2.12140923637405,0.748603757791291,0.510142463648412,2.26993481678694,0.556237441786944,0.861155350052203
2.64632401364809,0.67064483724597,0.511573510660399,1.94815132785105,0.499613515587332,0.835027074963514
2.55748598747548,0.58935134504,0.518642630821516,1.73175129698645,0.437201431346342,0.834726786451306
2.3473134034206,0.531601548656773,0.490547003667609,1.55681581870015,0.390856737504725,0.828327457216966
2.20514965223242,0.484630480174951,0.468979261866481,1.4103413963529,0.35988908763914,0.811316941351678
2.04468825908025,0.451074832877136,0.439809390659569,1.39365918684617,0.338464340961531,0.791750288471241
1.89709378226829,0.432840364415784,0.412992543551281,1.30887596293687,0.335468566173424,0.7792698780779
1.8797228463799,0.500927038585919,0.43030552217409,1.43231924826353,0.387458632186135,0.786572934751438
1.78623694886245,0.462489240964775,0.420618367233328,1.30534122515829,0.355871880426287,0.789093619060137
2.0207742565746,0.651484774892511,0.470967177080664,1.59273790106366,0.424010053082038,0.786621791344574
1.90966590515567,0.616566469641415,0.412762359321146,1.49808507073687,0.366740300845554,0.800466616129868
1.88578667286523,0.539814532903025,0.391431561728635,1.6429653071783,0.371486024623401,0.778533965349774
1.94251752476245,0.495994664555819,0.388073684115677,1.46260180885399,0.346359781749834,0.758918747321878
1.81096663020708,0.459317922423473,0.35290279511327,1.32374284935998,0.328645729501158,0.80064348315773
1.6967153353024,0.69352478313937,0.336153703422789,12.7321873393786,0.115487063913267,0.79342436115329
1.64546248647861,0.628991511027261,0.35794866108802,9.6015022583559,0.159513752531891,0.830007058191099
1.56074298283952,0.564854036488252,0.344372184625485,7.29551735487544,0.184182794481295,0.815256536206145
1.49651917249119,0.508450148919698,0.323963651338244,5.61942325289736,0.202022585061525,0.799026561809744
1.45330901594019,0.493931321137885,0.260751172162594,4.64958162420407,0.122945951071333,1.0123757321305
1.93543356088,0.523400219963452,0.385269415111411,3.6910979530979,0.158107299238365,1.01740782314057
2.1882967410442,0.53423364400831,0.390933095266681,2.9983122212843,0.173802674280834,0.980686222836665
2.06269468734882,0.477373037781615,0.327601805530497,2.54707566747606,0.231954305221875,1.08423945803483
1.94026110665462,0.437952075219438,0.309860644038676,2.11933592235268,0.233389450812935,1.05506768924569
1.87457954056155,0.434042607115953,0.319649347685933,1.86681957170292,0.244335704635461,1.02179539112236
1.77409911314222,0.417697278826756,0.292511983107013,1.65784073650569,0.226134883649915,1.03252093795848
1.66625715768745,0.449287828472036,0.289930669736794,2.04025567963957,0.290645769018315,1.00161437399111
1.62354591482889,0.408889902946174,0.306803938748884,1.80874626039867,0.270389546715923,0.9824439809503
1.54042580044515,0.449535063668718,0.299071437007634,2.61302158258263,0.343435027520617,0.949903908464704
1.89793013424271,0.485096986435482,0.301567387489756,2.19916293724378,0.323850443173357,0.918424538515534
1.77275775452988,0.44533925197111,0.302947301407493,1.86340591112232,0.305894155590746,0.941768827044812
1.82837522487591,0.390694053665988,0.312604124383576,1.75626462289236,0.297781501304117,0.910985315301016
1.71310933015052,0.371306822833619,0.299572587223643,1.53940816004744,0.284491982222148,0.906999106529982
1.64184833133444,0.35227162105816,0.289488072175705,1.39400824946946,0.280937805387428,0.879784945503465
1.77703962061709,0.335943845150752,0.29767113422775,1.28681079459559,0.275057196498277,0.852444318555327
2.37900397743463,0.245477521042108,0.352148863047191,1.3591490666363,0.270229764654296,0.829319432282192
2.41050577953087,0.239557422353708,0.308807037045398,1.27996359508758,0.280272610926829,0.820505596014211
2.20246580158458,0.255969876121551,0.304382775427071,1.20323135742699,0.282138692254364,0.807995380926576
2.02649484548037,0.267456365073454,0.299295863125891,1.14091226834221,0.284150830225382,0.808150741149139
1.88119212069593,0.274680480265845,0.29576814539071,1.08779259025699,0.276930033698125,0.795118793046446
2.87829580886751,0.450377386441288,0.753681794311274,1.1216039212249,0.363367027547174,1.05986614115301
3.00020215897806,0.708697664942653,0.716965290176438,1.66667523439955,0.405336633652497,1.02037871716276
3.57185143010239,0.591315881481925,0.468366224781466,1.63646616641032,0.488073825480617,1.17870578351296
3.19659808762838,0.544145733628273,0.447323857766573,1.45380543928413,0.449733034646849,1.13272913025966
2.91703205880826,0.506606358825471,0.386019451281868,1.31686470837253,0.418771488392313,1.20539747591799
2.79878244332083,0.439753143196106,0.373890562925388,1.52011033993114,0.434343869673225,1.15679697291726
2.91895160060324,0.508902347018592,0.554396501660457,1.45444300097752,0.490923911665816,1.3321848937555
3.73860739896734,0.736509855986684,0.757838682500794,1.53117058886766,0.551095325871057,1.35844000317415
3.75923852779741,0.79681519288907,0.706606665575919,1.52809706494775,0.516570778781208,1.29961593591405
3.35183601854366,0.705018834475438,0.633317475641749,1.39274164766562,0.49212358386578,1.27944234889327
3.67465755119307,0.719095716266091,0.707957326819926,1.29098492605079,0.471685638558589,1.2564985961638
3.75615886950607,0.812439836718752,0.732896571909806,1.37091732798532,0.494509129898034,1.22397842402577
3.41918976700957,0.716961331391515,0.678837541238072,1.35789328623175,0.460942050366878,1.17570134961206
3.75660598742036,0.642408523307693,0.729550590090021,1.27932772188361,0.419400483555009,1.14588676884872
5.04027626262283,0.34935730142755,0.698344099956582,1.76611876781585,0.479385103276773,1.10443439567601
4.47101725157423,0.344124488384137,0.679383240342332,1.69592658340898,0.392498980909411,1.14220461034185
4.02137289974643,0.362910874437954,0.627612566761127,1.50312196626127,0.370394378697102,1.09702224811907
3.85759748059961,0.487404586495024,0.651040546132162,1.6021903668265,0.425351140278619,1.08739608542247
3.60473540151924,0.500909440858435,0.612999389747796,1.46537694187255,0.403002336793198,1.04675978980166
3.20797987315626,0.482312835214822,0.564189869441136,1.37548139950211,0.390835821217624,1.01185346263631
3.32155791884181,0.542883434190566,0.609495763259961,1.32222367644151,0.396515763162918,0.99843236013499
3.01661879582463,0.496852581877842,0.564306787866748,1.28477886041188,0.374548975130919,0.964170134952713
2.70996227771274,0.468790182490422,0.516721388219355,1.22478506839139,0.361749719564274,0.93214108384156
2.51536527807449,0.436661511932064,0.496500909431474,1.16775206497154,0.337595633988865,0.911016406451294
2.31255769895189,0.422291652630012,0.454801371647329,1.11148802374227,0.322992301888455,0.884082938694087
2.65755128104374,0.658463778050681,0.466293255056156,1.41537253736596,0.352649973062972,0.857079842237346
2.60754379936577,0.564342365088343,0.448718595204054,1.52225435156613,0.348650138724831,0.831429632152618
3.16586976990065,0.548183255613636,0.522765249352897,1.3689907577624,0.326163979940464,0.817714247306271
3.16535185080117,0.74027927054691,0.432801543748892,1.76397097086377,0.265372646184737,0.821887708881905
2.83422278873481,0.657985425987372,0.406764103936682,1.56138097718888,0.27494540179169,0.835836032429597
2.55763642568486,0.590188232532863,0.388413764291976,1.39778534545306,0.262535167005133,0.850100177217814
2.55474409228017,0.496953997832446,0.323732106636086,1.57542430088222,0.337249366597614,0.854560603490085
2.3226392582008,0.46669397240154,0.313033132024589,1.43778125991477,0.312422341681175,0.838013261838094
2.54912277132264,0.402254386578472,0.31075903091597,1.38924393216423,0.310991260493662,0.814117639111021
2.33014197517851,0.383509073774999,0.281275481547219,1.28950471827295,0.321502987596342,0.867946349444232
2.54984175773724,0.481032779897342,0.337875899771997,1.30150340413062,0.337187543653764,0.851204896819329
2.82760488001604,0.587804619642823,0.396153342137468,1.32793387612447,0.354019696044132,0.836132533883355
2.68904968184263,0.57784142700097,0.420109772447537,1.26411579411912,0.357764968029664,0.838535816045337
2.63610037910621,0.627698189515962,0.376497744174533,1.32574462778547,0.328779085729971,0.823646593840914
2.42884708369192,0.584526030313954,0.370649315843788,1.24309964255657,0.322657328376171,0.806762855172405
2.37992379395284,0.398269065664543,0.420263179982032,4.58352633876718,0.0720209241376881,0.836129556783611
2.17834151064756,0.401797524917416,0.397171955201132,3.82572113989054,0.126461353342574,0.816839777692842
2.02404986282074,0.410969557487769,0.383384548019073,3.25273466510669,0.172900939717815,0.802374948613167
6.2144609317742,0.906245197728195,1.4400329290991,2.88206584149538,0.312403319483593,1.06886625657277
